carrier_1,timestep_2,scenario,parameter,value
electricity,h4322,base,dem,1.964230594
electricity,h4323,base,dem,1.814844384
electricity,h4324,base,dem,1.675700896
electricity,h4325,base,dem,1.557192576
electricity,h4326,base,dem,1.478218312
electricity,h4327,base,dem,1.482707877
electricity,h4328,base,dem,1.502056583
electricity,h4329,base,dem,1.515938851
electricity,h4330,base,dem,1.531340905
electricity,h4331,base,dem,1.552017819
electricity,h4332,base,dem,1.64372769
electricity,h4333,base,dem,1.752207841
electricity,h4334,base,dem,1.868945253
electricity,h4335,base,dem,1.850724439
electricity,h4336,base,dem,1.838016879
electricity,h4337,base,dem,1.836831384
electricity,h4338,base,dem,1.81141648
electricity,h4339,base,dem,1.822071698
electricity,h4340,base,dem,1.828482865
electricity,h4341,base,dem,1.95867786
electricity,h4342,base,dem,2.042065748
electricity,h4343,base,dem,2.10672432
electricity,h4344,base,dem,2.08630554
electricity,h4345,base,dem,2.027903664
electricity,h4346,base,dem,1.985207281
electricity,h4347,base,dem,1.826560184
electricity,h4348,base,dem,1.714521605
electricity,h4349,base,dem,1.589353261
electricity,h4350,base,dem,1.519413356
electricity,h4351,base,dem,1.517165122
electricity,h4352,base,dem,1.523316213
electricity,h4353,base,dem,1.585292266
electricity,h4354,base,dem,1.689158047
electricity,h4355,base,dem,1.821199027
electricity,h4356,base,dem,1.98120227
electricity,h4357,base,dem,2.120367332
electricity,h4358,base,dem,2.217504376
electricity,h4359,base,dem,2.148852442
electricity,h4360,base,dem,2.079663099
electricity,h4361,base,dem,2.075207837
electricity,h4362,base,dem,1.997369232
electricity,h4363,base,dem,1.997369232
electricity,h4364,base,dem,1.997369232
electricity,h4365,base,dem,2.129272677
electricity,h4366,base,dem,2.224128479
electricity,h4367,base,dem,2.324280068
electricity,h4368,base,dem,2.320836414
electricity,h4369,base,dem,2.227745804
electricity,h4370,base,dem,2.14391198
electricity,h4371,base,dem,1.978400014
electricity,h4372,base,dem,1.714521605
electricity,h4373,base,dem,1.589353261
electricity,h4374,base,dem,1.518883389
electricity,h4375,base,dem,1.516011988
electricity,h4376,base,dem,1.50726273
electricity,h4377,base,dem,1.538088088
electricity,h4378,base,dem,1.655920061
electricity,h4379,base,dem,1.803109815
electricity,h4380,base,dem,1.936545666
electricity,h4381,base,dem,2.07233978
electricity,h4382,base,dem,2.175932433
electricity,h4383,base,dem,1.987255954
electricity,h4384,base,dem,1.986821884
electricity,h4385,base,dem,1.989494696
electricity,h4386,base,dem,1.97686545
electricity,h4387,base,dem,1.975142113
electricity,h4388,base,dem,1.978207141
electricity,h4389,base,dem,1.997267403
electricity,h4390,base,dem,2.021350755
electricity,h4391,base,dem,2.172444122
electricity,h4392,base,dem,2.216345848
electricity,h4393,base,dem,2.130796238
electricity,h4394,base,dem,2.052503499
electricity,h4395,base,dem,1.873515505
electricity,h4396,base,dem,1.715437532
electricity,h4397,base,dem,1.593833117
electricity,h4398,base,dem,1.521653931
electricity,h4399,base,dem,1.508728581
electricity,h4400,base,dem,1.508728581
electricity,h4401,base,dem,1.540083906
electricity,h4402,base,dem,1.657315256
electricity,h4403,base,dem,1.779061736
electricity,h4404,base,dem,1.902038585
electricity,h4405,base,dem,2.03138313
electricity,h4406,base,dem,2.102917144
electricity,h4407,base,dem,1.986821884
electricity,h4408,base,dem,1.977257666
electricity,h4409,base,dem,1.97686545
electricity,h4410,base,dem,1.974207308
electricity,h4411,base,dem,1.972483971
electricity,h4412,base,dem,1.972483971
electricity,h4413,base,dem,1.974616784
electricity,h4414,base,dem,2.004006064
electricity,h4415,base,dem,2.010037312
electricity,h4416,base,dem,2.025910435
electricity,h4417,base,dem,2.013347637
electricity,h4418,base,dem,1.971684221
electricity,h4419,base,dem,1.873322632
electricity,h4420,base,dem,1.715437532
electricity,h4421,base,dem,1.593833117
electricity,h4422,base,dem,1.521653931
electricity,h4423,base,dem,1.508728581
electricity,h4424,base,dem,1.508728581
electricity,h4425,base,dem,1.540083906
electricity,h4426,base,dem,1.653277992
electricity,h4427,base,dem,1.777224488
electricity,h4428,base,dem,1.884209988
electricity,h4429,base,dem,1.968436676
electricity,h4430,base,dem,2.068931939
electricity,h4431,base,dem,1.987255954
electricity,h4432,base,dem,1.987255954
electricity,h4433,base,dem,1.989928766
electricity,h4434,base,dem,1.989928766
electricity,h4435,base,dem,1.989928766
electricity,h4436,base,dem,1.989928766
electricity,h4437,base,dem,2.008580846
electricity,h4438,base,dem,2.021350755
electricity,h4439,base,dem,2.037997956
electricity,h4440,base,dem,2.042557636
electricity,h4441,base,dem,2.013347637
electricity,h4442,base,dem,1.964629499
electricity,h4443,base,dem,1.873322632
electricity,h4444,base,dem,1.715437532
electricity,h4445,base,dem,1.593833117
electricity,h4446,base,dem,1.521653931
electricity,h4447,base,dem,1.508728581
electricity,h4448,base,dem,1.508728581
electricity,h4449,base,dem,1.540083906
electricity,h4450,base,dem,1.653277992
electricity,h4451,base,dem,1.777224488
electricity,h4452,base,dem,1.884209988
electricity,h4453,base,dem,1.968436676
electricity,h4454,base,dem,2.045964182
electricity,h4455,base,dem,1.987255954
electricity,h4456,base,dem,1.987255954
electricity,h4457,base,dem,1.989494696
electricity,h4458,base,dem,1.989494696
electricity,h4459,base,dem,1.987771359
electricity,h4460,base,dem,1.987771359
electricity,h4461,base,dem,1.991236155
electricity,h4462,base,dem,2.007879904
electricity,h4463,base,dem,2.010037312
electricity,h4464,base,dem,2.025910435
electricity,h4465,base,dem,2.006361521
electricity,h4466,base,dem,1.96192411
electricity,h4467,base,dem,1.873322632
electricity,h4468,base,dem,1.69646648
electricity,h4469,base,dem,1.57795816
electricity,h4470,base,dem,1.479266704
electricity,h4471,base,dem,1.459542825
electricity,h4472,base,dem,1.454606353
electricity,h4473,base,dem,1.463517308
electricity,h4474,base,dem,1.500583829
electricity,h4475,base,dem,1.513583178
electricity,h4476,base,dem,1.617631908
electricity,h4477,base,dem,1.672895835
electricity,h4478,base,dem,1.752290146
electricity,h4479,base,dem,1.747428969
electricity,h4480,base,dem,1.758142113
electricity,h4481,base,dem,1.770861108
electricity,h4482,base,dem,1.786513421
electricity,h4483,base,dem,1.786513421
electricity,h4484,base,dem,1.79108378
electricity,h4485,base,dem,1.916754907
electricity,h4486,base,dem,1.975218269
electricity,h4487,base,dem,2.075658519
electricity,h4488,base,dem,2.072519276
electricity,h4489,base,dem,2.028394258
electricity,h4490,base,dem,2.028621217
electricity,h4491,base,dem,1.887944028
electricity,h4492,base,dem,1.696644897
electricity,h4493,base,dem,1.577781037
electricity,h4494,base,dem,1.484493671
electricity,h4495,base,dem,1.46313933
electricity,h4496,base,dem,1.458202859
electricity,h4497,base,dem,1.467113814
electricity,h4498,base,dem,1.502798731
electricity,h4499,base,dem,1.546382456
electricity,h4500,base,dem,1.653495998
electricity,h4501,base,dem,1.751995984
electricity,h4502,base,dem,1.874295407
electricity,h4503,base,dem,1.897429716
electricity,h4504,base,dem,1.903983488
electricity,h4505,base,dem,1.9066563
electricity,h4506,base,dem,1.90372913
electricity,h4507,base,dem,1.910346113
electricity,h4508,base,dem,1.933013991
electricity,h4509,base,dem,2.035773454
electricity,h4510,base,dem,2.094236816
electricity,h4511,base,dem,2.12166566
electricity,h4512,base,dem,2.116621426
electricity,h4513,base,dem,2.070841676
electricity,h4514,base,dem,2.056279825
electricity,h4515,base,dem,1.878865875
electricity,h4516,base,dem,1.728394488
electricity,h4517,base,dem,1.61553027
electricity,h4518,base,dem,1.54323577
electricity,h4519,base,dem,1.553284433
electricity,h4520,base,dem,1.559808109
electricity,h4521,base,dem,1.591183713
electricity,h4522,base,dem,1.689158047
electricity,h4523,base,dem,1.81809646
electricity,h4524,base,dem,1.978099702
electricity,h4525,base,dem,2.119471361
electricity,h4526,base,dem,2.217504376
electricity,h4527,base,dem,2.19572837
electricity,h4528,base,dem,2.186289067
electricity,h4529,base,dem,2.165771693
electricity,h4530,base,dem,2.143486108
electricity,h4531,base,dem,2.150103523
electricity,h4532,base,dem,2.168763585
electricity,h4533,base,dem,2.260717026
electricity,h4534,base,dem,2.30086508
electricity,h4535,base,dem,2.348534718
electricity,h4536,base,dem,2.329479851
electricity,h4537,base,dem,2.219044333
electricity,h4538,base,dem,2.139596518
electricity,h4539,base,dem,1.981148982
electricity,h4540,base,dem,1.761686518
electricity,h4541,base,dem,1.635913345
electricity,h4542,base,dem,1.577018178
electricity,h4543,base,dem,1.566570178
electricity,h4544,base,dem,1.572479532
electricity,h4545,base,dem,1.601998041
electricity,h4546,base,dem,1.708305468
electricity,h4547,base,dem,1.81809646
electricity,h4548,base,dem,1.978099702
electricity,h4549,base,dem,2.119471361
electricity,h4550,base,dem,2.193606776
electricity,h4551,base,dem,2.132639527
electricity,h4552,base,dem,2.072535025
electricity,h4553,base,dem,2.057999926
electricity,h4554,base,dem,1.997369232
electricity,h4555,base,dem,2.010773419
electricity,h4556,base,dem,2.061706567
electricity,h4557,base,dem,2.108132028
electricity,h4558,base,dem,2.217884511
electricity,h4559,base,dem,2.217884511
electricity,h4560,base,dem,2.216345848
electricity,h4561,base,dem,2.137040206
electricity,h4562,base,dem,2.052503499
electricity,h4563,base,dem,1.873515505
electricity,h4564,base,dem,1.715437532
electricity,h4565,base,dem,1.593833117
electricity,h4566,base,dem,1.521653931
electricity,h4567,base,dem,1.508728581
electricity,h4568,base,dem,1.508728581
electricity,h4569,base,dem,1.540083906
electricity,h4570,base,dem,1.653277992
electricity,h4571,base,dem,1.777224488
electricity,h4572,base,dem,1.888977858
electricity,h4573,base,dem,1.995293806
electricity,h4574,base,dem,2.100812162
electricity,h4575,base,dem,2.047637467
electricity,h4576,base,dem,1.99469642
electricity,h4577,base,dem,1.989928766
electricity,h4578,base,dem,1.989928766
electricity,h4579,base,dem,1.989928766
electricity,h4580,base,dem,1.989928766
electricity,h4581,base,dem,1.997267403
electricity,h4582,base,dem,2.021350755
electricity,h4583,base,dem,2.091237373
electricity,h4584,base,dem,2.095797053
electricity,h4585,base,dem,2.052624746
electricity,h4586,base,dem,1.993990948
electricity,h4587,base,dem,1.873322632
electricity,h4588,base,dem,1.715437532
electricity,h4589,base,dem,1.593833117
electricity,h4590,base,dem,1.521653931
electricity,h4591,base,dem,1.508728581
electricity,h4592,base,dem,1.508728581
electricity,h4593,base,dem,1.541060672
electricity,h4594,base,dem,1.654254758
electricity,h4595,base,dem,1.777224488
electricity,h4596,base,dem,1.884209988
electricity,h4597,base,dem,1.958581639
electricity,h4598,base,dem,1.988549967
electricity,h4599,base,dem,1.974192638
electricity,h4600,base,dem,1.974192638
electricity,h4601,base,dem,1.97686545
electricity,h4602,base,dem,1.97686545
electricity,h4603,base,dem,1.975142113
electricity,h4604,base,dem,1.978207141
electricity,h4605,base,dem,1.991236155
electricity,h4606,base,dem,2.010037312
electricity,h4607,base,dem,2.064030958
electricity,h4608,base,dem,2.101557114
electricity,h4609,base,dem,2.067205582
electricity,h4610,base,dem,2.010852596
electricity,h4611,base,dem,1.873322632
electricity,h4612,base,dem,1.715437532
electricity,h4613,base,dem,1.593833117
electricity,h4614,base,dem,1.521653931
electricity,h4615,base,dem,1.508728581
electricity,h4616,base,dem,1.508728581
electricity,h4617,base,dem,1.540083906
electricity,h4618,base,dem,1.653277992
electricity,h4619,base,dem,1.779061736
electricity,h4620,base,dem,1.890815106
electricity,h4621,base,dem,2.019416639
electricity,h4622,base,dem,2.127039977
electricity,h4623,base,dem,2.16116908
electricity,h4624,base,dem,2.163098881
electricity,h4625,base,dem,2.165771693
electricity,h4626,base,dem,2.153455055
electricity,h4627,base,dem,2.16007247
electricity,h4628,base,dem,2.191049386
electricity,h4629,base,dem,2.260717026
electricity,h4630,base,dem,2.30086508
electricity,h4631,base,dem,2.30772693
electricity,h4632,base,dem,2.294099667
electricity,h4633,base,dem,2.203457282
electricity,h4634,base,dem,2.14391198
electricity,h4635,base,dem,1.977398545
electricity,h4636,base,dem,1.692662755
electricity,h4637,base,dem,1.574154435
electricity,h4638,base,dem,1.482088485
electricity,h4639,base,dem,1.46313933
electricity,h4640,base,dem,1.458202859
electricity,h4641,base,dem,1.467113814
electricity,h4642,base,dem,1.502798731
electricity,h4643,base,dem,1.535286479
electricity,h4644,base,dem,1.653221576
electricity,h4645,base,dem,1.749412381
electricity,h4646,base,dem,1.870707855
electricity,h4647,base,dem,1.885697736
electricity,h4648,base,dem,1.877545541
electricity,h4649,base,dem,1.868134068
electricity,h4650,base,dem,1.836534956
electricity,h4651,base,dem,1.809726367
electricity,h4652,base,dem,1.816137534
electricity,h4653,base,dem,1.909626834
electricity,h4654,base,dem,1.975218269
electricity,h4655,base,dem,2.080841043
electricity,h4656,base,dem,2.0777018
electricity,h4657,base,dem,2.041754434
electricity,h4658,base,dem,2.041981393
electricity,h4659,base,dem,1.884667143
electricity,h4660,base,dem,1.69646648
electricity,h4661,base,dem,1.57795816
electricity,h4662,base,dem,1.479266704
electricity,h4663,base,dem,1.45778443
electricity,h4664,base,dem,1.452847959
electricity,h4665,base,dem,1.463517308
electricity,h4666,base,dem,1.500583829
electricity,h4667,base,dem,1.520094881
electricity,h4668,base,dem,1.646033526
electricity,h4669,base,dem,1.741807089
electricity,h4670,base,dem,1.871063396
electricity,h4671,base,dem,1.885697736
electricity,h4672,base,dem,1.902470283
electricity,h4673,base,dem,1.905143094
electricity,h4674,base,dem,1.877291183
electricity,h4675,base,dem,1.883908382
electricity,h4676,base,dem,1.906576044
electricity,h4677,base,dem,2.015637078
electricity,h4678,base,dem,2.088094678
electricity,h4679,base,dem,2.142992061
electricity,h4680,base,dem,2.12665941
electricity,h4681,base,dem,2.066625887
electricity,h4682,base,dem,2.044361013
electricity,h4683,base,dem,1.878865875
electricity,h4684,base,dem,1.761686518
electricity,h4685,base,dem,1.627142082
electricity,h4686,base,dem,1.571958734
electricity,h4687,base,dem,1.562910784
electricity,h4688,base,dem,1.559808109
electricity,h4689,base,dem,1.596243157
electricity,h4690,base,dem,1.708305468
electricity,h4691,base,dem,1.843290445
electricity,h4692,base,dem,1.982705335
electricity,h4693,base,dem,2.123011882
electricity,h4694,base,dem,2.217504376
electricity,h4695,base,dem,2.132639527
electricity,h4696,base,dem,2.134569328
electricity,h4697,base,dem,2.104050646
electricity,h4698,base,dem,2.075207837
electricity,h4699,base,dem,2.081825252
electricity,h4700,base,dem,2.088236635
electricity,h4701,base,dem,2.189884817
electricity,h4702,base,dem,2.24641428
electricity,h4703,base,dem,2.30772693
electricity,h4704,base,dem,2.294099667
electricity,h4705,base,dem,2.203457282
electricity,h4706,base,dem,2.129180988
electricity,h4707,base,dem,1.977398545
electricity,h4708,base,dem,1.714521605
electricity,h4709,base,dem,1.589353261
electricity,h4710,base,dem,1.518883389
electricity,h4711,base,dem,1.506732763
electricity,h4712,base,dem,1.506732763
electricity,h4713,base,dem,1.538088088
electricity,h4714,base,dem,1.655920061
electricity,h4715,base,dem,1.802803463
electricity,h4716,base,dem,1.936545666
electricity,h4717,base,dem,2.068895695
electricity,h4718,base,dem,2.175932433
electricity,h4719,base,dem,1.99469642
electricity,h4720,base,dem,1.987255954
electricity,h4721,base,dem,1.989494696
electricity,h4722,base,dem,1.989494696
electricity,h4723,base,dem,1.975142113
electricity,h4724,base,dem,1.975142113
electricity,h4725,base,dem,1.977681813
electricity,h4726,base,dem,2.004006064
electricity,h4727,base,dem,2.064030958
electricity,h4728,base,dem,2.101557114
electricity,h4729,base,dem,2.046864684
electricity,h4730,base,dem,1.993990948
electricity,h4731,base,dem,1.873322632
electricity,h4732,base,dem,1.715437532
electricity,h4733,base,dem,1.593833117
electricity,h4734,base,dem,1.521653931
electricity,h4735,base,dem,1.508728581
electricity,h4736,base,dem,1.508728581
electricity,h4737,base,dem,1.540083906
electricity,h4738,base,dem,1.65511524
electricity,h4739,base,dem,1.779061736
electricity,h4740,base,dem,1.890815106
electricity,h4741,base,dem,1.995293806
electricity,h4742,base,dem,2.07531355
electricity,h4743,base,dem,1.986821884
electricity,h4744,base,dem,1.980790852
electricity,h4745,base,dem,1.979930478
electricity,h4746,base,dem,1.97686545
electricity,h4747,base,dem,1.972483971
electricity,h4748,base,dem,1.975142113
electricity,h4749,base,dem,1.974616784
electricity,h4750,base,dem,2.004006064
electricity,h4751,base,dem,2.010037312
electricity,h4752,base,dem,2.014596992
electricity,h4753,base,dem,1.992247763
electricity,h4754,base,dem,1.950610667
electricity,h4755,base,dem,1.873322632
electricity,h4756,base,dem,1.715437532
electricity,h4757,base,dem,1.593833117
electricity,h4758,base,dem,1.521653931
electricity,h4759,base,dem,1.508728581
electricity,h4760,base,dem,1.508728581
electricity,h4761,base,dem,1.540083906
electricity,h4762,base,dem,1.659020255
electricity,h4763,base,dem,1.803109815
electricity,h4764,base,dem,1.950451882
electricity,h4765,base,dem,2.088604904
electricity,h4766,base,dem,2.214796614
electricity,h4767,base,dem,2.248925717
electricity,h4768,base,dem,2.240323919
electricity,h4769,base,dem,2.242996731
electricity,h4770,base,dem,2.232338492
electricity,h4771,base,dem,2.238955907
electricity,h4772,base,dem,2.247098609
electricity,h4773,base,dem,2.304620479
electricity,h4774,base,dem,2.338094378
electricity,h4775,base,dem,2.348534718
electricity,h4776,base,dem,2.329479851
electricity,h4777,base,dem,2.219044333
electricity,h4778,base,dem,2.148909614
electricity,h4779,base,dem,1.980075456
electricity,h4780,base,dem,1.73616342
electricity,h4781,base,dem,1.627142082
electricity,h4782,base,dem,1.569937352
electricity,h4783,base,dem,1.559808109
electricity,h4784,base,dem,1.559808109
electricity,h4785,base,dem,1.591183713
electricity,h4786,base,dem,1.689158047
electricity,h4787,base,dem,1.81809646
electricity,h4788,base,dem,1.978099702
electricity,h4789,base,dem,2.120367332
electricity,h4790,base,dem,2.217504376
electricity,h4791,base,dem,2.22773588
electricity,h4792,base,dem,2.22966568
electricity,h4793,base,dem,2.232338492
electricity,h4794,base,dem,2.220896899
electricity,h4795,base,dem,2.227514314
electricity,h4796,base,dem,2.247098609
electricity,h4797,base,dem,2.312599865
electricity,h4798,base,dem,2.348534718
electricity,h4799,base,dem,2.351920338
electricity,h4800,base,dem,2.310186158
electricity,h4801,base,dem,2.202594319
electricity,h4802,base,dem,2.135004693
electricity,h4803,base,dem,1.967974343
electricity,h4804,base,dem,1.740155054
electricity,h4805,base,dem,1.637300342
electricity,h4806,base,dem,1.558954962
electricity,h4807,base,dem,1.540005808
electricity,h4808,base,dem,1.543049154
electricity,h4809,base,dem,1.549699254
electricity,h4810,base,dem,1.542766318
electricity,h4811,base,dem,1.597146248
electricity,h4812,base,dem,1.679496422
electricity,h4813,base,dem,1.796559819
electricity,h4814,base,dem,1.933311282
electricity,h4815,base,dem,1.934954147
electricity,h4816,base,dem,1.917477639
electricity,h4817,base,dem,1.90958196
electricity,h4818,base,dem,1.909227713
electricity,h4819,base,dem,1.915844913
electricity,h4820,base,dem,1.935992939
electricity,h4821,base,dem,2.042408344
electricity,h4822,base,dem,2.137347853
electricity,h4823,base,dem,2.157747217
electricity,h4824,base,dem,2.122958378
electricity,h4825,base,dem,2.063999244
electricity,h4826,base,dem,2.044361013
electricity,h4827,base,dem,1.878865875
electricity,h4828,base,dem,1.735882525
electricity,h4829,base,dem,1.623156812
electricity,h4830,base,dem,1.545331475
electricity,h4831,base,dem,1.528339089
electricity,h4832,base,dem,1.529302047
electricity,h4833,base,dem,1.549699254
electricity,h4834,base,dem,1.554184827
electricity,h4835,base,dem,1.597146248
electricity,h4836,base,dem,1.679496422
electricity,h4837,base,dem,1.796559819
electricity,h4838,base,dem,1.938703074
electricity,h4839,base,dem,1.930503848
electricity,h4840,base,dem,1.941152378
electricity,h4841,base,dem,1.94382519
electricity,h4842,base,dem,1.94089802
electricity,h4843,base,dem,1.947515219
electricity,h4844,base,dem,1.991154605
electricity,h4845,base,dem,2.09863016
electricity,h4846,base,dem,2.156189137
electricity,h4847,base,dem,2.15248228
electricity,h4848,base,dem,2.113470317
electricity,h4849,base,dem,2.052379448
electricity,h4850,base,dem,2.040659981
electricity,h4851,base,dem,1.870735254
electricity,h4852,base,dem,1.766745961
electricity,h4853,base,dem,1.640972789
electricity,h4854,base,dem,1.577018178
electricity,h4855,base,dem,1.564867552
electricity,h4856,base,dem,1.562910784
electricity,h4857,base,dem,1.594286389
electricity,h4858,base,dem,1.692260722
electricity,h4859,base,dem,1.838571117
electricity,h4860,base,dem,1.98120227
electricity,h4861,base,dem,2.123011882
electricity,h4862,base,dem,2.221044897
electricity,h4863,base,dem,2.25252945
electricity,h4864,base,dem,2.254459251
electricity,h4865,base,dem,2.256236092
electricity,h4866,base,dem,2.256236092
electricity,h4867,base,dem,2.262853507
electricity,h4868,base,dem,2.283231728
electricity,h4869,base,dem,2.323040206
electricity,h4870,base,dem,2.348534718
electricity,h4871,base,dem,2.348534718
electricity,h4872,base,dem,2.329479851
electricity,h4873,base,dem,2.219044333
electricity,h4874,base,dem,2.148909614
electricity,h4875,base,dem,1.980075456
electricity,h4876,base,dem,1.73616342
electricity,h4877,base,dem,1.616777682
electricity,h4878,base,dem,1.545261575
electricity,h4879,base,dem,1.544522555
electricity,h4880,base,dem,1.53311095
electricity,h4881,base,dem,1.578777975
electricity,h4882,base,dem,1.691573696
electricity,h4883,base,dem,1.81809646
electricity,h4884,base,dem,1.978099702
electricity,h4885,base,dem,2.120367332
electricity,h4886,base,dem,2.218402504
electricity,h4887,base,dem,2.248925717
electricity,h4888,base,dem,2.250855518
electricity,h4889,base,dem,2.242996731
electricity,h4890,base,dem,2.232338492
electricity,h4891,base,dem,2.229873223
electricity,h4892,base,dem,2.250251444
electricity,h4893,base,dem,2.312599865
electricity,h4894,base,dem,2.348534718
electricity,h4895,base,dem,2.349621836
electricity,h4896,base,dem,2.307887656
electricity,h4897,base,dem,2.204381515
electricity,h4898,base,dem,2.142699085
electricity,h4899,base,dem,1.977856994
electricity,h4900,base,dem,1.768448587
electricity,h4901,base,dem,1.646095228
electricity,h4902,base,dem,1.584630158
electricity,h4903,base,dem,1.570152661
electricity,h4904,base,dem,1.566161781
electricity,h4905,base,dem,1.591562231
electricity,h4906,base,dem,1.732050754
electricity,h4907,base,dem,1.863230713
electricity,h4908,base,dem,1.984313682
electricity,h4909,base,dem,2.118752297
electricity,h4910,base,dem,2.214633946
electricity,h4911,base,dem,2.216294286
electricity,h4912,base,dem,2.211362237
electricity,h4913,base,dem,2.214035049
electricity,h4914,base,dem,2.192867001
electricity,h4915,base,dem,2.184355814
electricity,h4916,base,dem,2.218144479
electricity,h4917,base,dem,2.279727236
electricity,h4918,base,dem,2.324280068
electricity,h4919,base,dem,2.349621836
electricity,h4920,base,dem,2.318521732
electricity,h4921,base,dem,2.204381515
electricity,h4922,base,dem,2.139407098
electricity,h4923,base,dem,1.970744023
electricity,h4924,base,dem,1.751389537
electricity,h4925,base,dem,1.645206808
electricity,h4926,base,dem,1.580342095
electricity,h4927,base,dem,1.569208364
electricity,h4928,base,dem,1.569208364
electricity,h4929,base,dem,1.592498006
electricity,h4930,base,dem,1.732413091
electricity,h4931,base,dem,1.863230713
electricity,h4932,base,dem,1.984313682
electricity,h4933,base,dem,2.118752297
electricity,h4934,base,dem,2.221044897
electricity,h4935,base,dem,2.173135786
electricity,h4936,base,dem,2.134569328
electricity,h4937,base,dem,2.093761108
electricity,h4938,base,dem,2.05224008
electricity,h4939,base,dem,2.032082346
electricity,h4940,base,dem,2.038493728
electricity,h4941,base,dem,2.144444428
electricity,h4942,base,dem,2.234097426
electricity,h4943,base,dem,2.324280068
electricity,h4944,base,dem,2.326671338
electricity,h4945,base,dem,2.22664078
electricity,h4946,base,dem,2.148909614
electricity,h4947,base,dem,1.980075456
electricity,h4948,base,dem,1.73616342
electricity,h4949,base,dem,1.616777682
electricity,h4950,base,dem,1.556673181
electricity,h4951,base,dem,1.559808109
electricity,h4952,base,dem,1.562910784
electricity,h4953,base,dem,1.596243157
electricity,h4954,base,dem,1.708305468
electricity,h4955,base,dem,1.81809646
electricity,h4956,base,dem,1.978099702
electricity,h4957,base,dem,2.119471361
electricity,h4958,base,dem,2.217504376
electricity,h4959,base,dem,2.132639527
electricity,h4960,base,dem,2.072535025
electricity,h4961,base,dem,2.057999926
electricity,h4962,base,dem,1.989928766
electricity,h4963,base,dem,1.989928766
electricity,h4964,base,dem,1.989928766
electricity,h4965,base,dem,2.074473887
electricity,h4966,base,dem,2.136131722
electricity,h4967,base,dem,2.24641428
electricity,h4968,base,dem,2.244875617
electricity,h4969,base,dem,2.173717208
electricity,h4970,base,dem,2.127171794
electricity,h4971,base,dem,1.948841809
electricity,h4972,base,dem,1.69646648
electricity,h4973,base,dem,1.57795816
electricity,h4974,base,dem,1.479266704
electricity,h4975,base,dem,1.45778443
electricity,h4976,base,dem,1.452847959
electricity,h4977,base,dem,1.466319564
electricity,h4978,base,dem,1.503146829
electricity,h4979,base,dem,1.524785947
electricity,h4980,base,dem,1.650724593
electricity,h4981,base,dem,1.747002126
electricity,h4982,base,dem,1.871063396
electricity,h4983,base,dem,1.741976014
electricity,h4984,base,dem,1.717218472
electricity,h4985,base,dem,1.719891284
electricity,h4986,base,dem,1.708207629
electricity,h4987,base,dem,1.706484184
electricity,h4988,base,dem,1.71001737
electricity,h4989,base,dem,1.783292088
electricity,h4990,base,dem,1.962086995
electricity,h4991,base,dem,2.08774151
electricity,h4992,base,dem,2.072513667
electricity,h4993,base,dem,2.039843187
electricity,h4994,base,dem,2.041981393
electricity,h4995,base,dem,1.886016816
electricity,h4996,base,dem,1.695067941
electricity,h4997,base,dem,1.574154435
electricity,h4998,base,dem,1.513908084
electricity,h4999,base,dem,1.52638232
electricity,h5000,base,dem,1.521445849
electricity,h5001,base,dem,1.530356804
electricity,h5002,base,dem,1.541901629
electricity,h5003,base,dem,1.565777763
electricity,h5004,base,dem,1.66849192
electricity,h5005,base,dem,1.766468303
electricity,h5006,base,dem,1.876562195
electricity,h5007,base,dem,1.747428969
electricity,h5008,base,dem,1.731394363
electricity,h5009,base,dem,1.767504721
electricity,h5010,base,dem,1.719861943
electricity,h5011,base,dem,1.719861943
electricity,h5012,base,dem,1.767933938
electricity,h5013,base,dem,1.950108207
electricity,h5014,base,dem,2.063526124
electricity,h5015,base,dem,2.09923898
electricity,h5016,base,dem,2.080566837
electricity,h5017,base,dem,2.057807916
electricity,h5018,base,dem,2.058503896
electricity,h5019,base,dem,1.907579454
electricity,h5020,base,dem,1.722243289
electricity,h5021,base,dem,1.600457113
electricity,h5022,base,dem,1.54323577
electricity,h5023,base,dem,1.53311095
electricity,h5024,base,dem,1.53311095
electricity,h5025,base,dem,1.591183713
electricity,h5026,base,dem,1.692260722
electricity,h5027,base,dem,1.81809646
electricity,h5028,base,dem,1.977745025
electricity,h5029,base,dem,2.119471361
electricity,h5030,base,dem,2.198430091
electricity,h5031,base,dem,2.070605225
electricity,h5032,base,dem,1.99469642
electricity,h5033,base,dem,1.989928766
electricity,h5034,base,dem,1.989494696
electricity,h5035,base,dem,1.987771359
electricity,h5036,base,dem,1.987771359
electricity,h5037,base,dem,1.997267403
electricity,h5038,base,dem,2.123000232
electricity,h5039,base,dem,2.28871672
electricity,h5040,base,dem,2.283665151
electricity,h5041,base,dem,2.205967425
electricity,h5042,base,dem,2.131690915
electricity,h5043,base,dem,1.952654163
electricity,h5044,base,dem,1.71692679
electricity,h5045,base,dem,1.589353261
electricity,h5046,base,dem,1.529315747
electricity,h5047,base,dem,1.517165122
electricity,h5048,base,dem,1.516011988
electricity,h5049,base,dem,1.546300259
electricity,h5050,base,dem,1.65986132
electricity,h5051,base,dem,1.803109815
electricity,h5052,base,dem,1.945628567
electricity,h5053,base,dem,2.083781373
electricity,h5054,base,dem,2.182164967
electricity,h5055,base,dem,2.047637467
electricity,h5056,base,dem,1.99469642
