technology_1,timestep_2,scenario,parameter,value
hydro,h1317,base,stInflow,19.87441102
hydro,h1318,base,stInflow,37.20793377
hydro,h1319,base,stInflow,31.59791449
hydro,h1320,base,stInflow,22.47006959
hydro,h1321,base,stInflow,17.22041483
hydro,h1322,base,stInflow,11.25725822
hydro,h1323,base,stInflow,7.624204725
hydro,h1324,base,stInflow,6.227540574
hydro,h1325,base,stInflow,5.987762752
hydro,h1326,base,stInflow,12.96643353
hydro,h1327,base,stInflow,14.58572092
hydro,h1328,base,stInflow,16.8902456
hydro,h1329,base,stInflow,14.20286673
hydro,h1330,base,stInflow,10.8430924
hydro,h1331,base,stInflow,5.915844325
hydro,h1332,base,stInflow,14.45891909
hydro,h1333,base,stInflow,12.35667694
hydro,h1334,base,stInflow,8.662875337
hydro,h1335,base,stInflow,4.690542208
hydro,h1336,base,stInflow,2.250049091
hydro,h1337,base,stInflow,1.088498397
hydro,h1338,base,stInflow,0.485763825
hydro,h1339,base,stInflow,0.342221807
hydro,h1340,base,stInflow,0.342796446
hydro,h1341,base,stInflow,0.3428298
hydro,h1342,base,stInflow,0.340122424
hydro,h1343,base,stInflow,0.339152836
hydro,h1344,base,stInflow,0.33906961
hydro,h1345,base,stInflow,0.335785377
hydro,h1346,base,stInflow,0.334809005
hydro,h1347,base,stInflow,0.335478557
hydro,h1348,base,stInflow,0.335894786
hydro,h1349,base,stInflow,0.336494412
hydro,h1350,base,stInflow,0.335211815
hydro,h1351,base,stInflow,0.335350593
hydro,h1352,base,stInflow,0.337291819
hydro,h1353,base,stInflow,0.336218861
hydro,h1354,base,stInflow,0.334630948
hydro,h1355,base,stInflow,0.336164503
hydro,h1356,base,stInflow,0.335618684
hydro,h1357,base,stInflow,0.333372048
hydro,h1358,base,stInflow,0.333794187
hydro,h1359,base,stInflow,0.333794187
hydro,h1360,base,stInflow,0.334670963
hydro,h1361,base,stInflow,0.334375719
hydro,h1362,base,stInflow,0.33449464
hydro,h1363,base,stInflow,0.334849133
hydro,h1364,base,stInflow,0.3359575
hydro,h1365,base,stInflow,0.336815744
hydro,h1366,base,stInflow,0.336156642
hydro,h1367,base,stInflow,0.334973631
hydro,h1368,base,stInflow,0.336506789
hydro,h1369,base,stInflow,0.334854164
hydro,h1370,base,stInflow,0.334672118
hydro,h1371,base,stInflow,0.334068924
hydro,h1372,base,stInflow,0.334068924
hydro,h1373,base,stInflow,0.336357496
hydro,h1374,base,stInflow,0.334985732
hydro,h1375,base,stInflow,0.335430112
hydro,h1376,base,stInflow,0.335067499
hydro,h1377,base,stInflow,0.334940192
hydro,h1378,base,stInflow,0.334345311
hydro,h1379,base,stInflow,0.333480171
hydro,h1380,base,stInflow,0.33284595
hydro,h1381,base,stInflow,0.33284595
hydro,h1382,base,stInflow,0.333811925
hydro,h1383,base,stInflow,0.33284595
hydro,h1384,base,stInflow,0.333402382
hydro,h1385,base,stInflow,0.332708868
hydro,h1386,base,stInflow,0.333721894
hydro,h1387,base,stInflow,0.332939389
hydro,h1388,base,stInflow,0.333266074
hydro,h1389,base,stInflow,0.334385628
hydro,h1390,base,stInflow,0.333586119
hydro,h1391,base,stInflow,0.332521694
hydro,h1392,base,stInflow,0.332980779
hydro,h1393,base,stInflow,0.332590662
hydro,h1394,base,stInflow,0.334936677
hydro,h1395,base,stInflow,0.335156971
hydro,h1396,base,stInflow,0.333336397
hydro,h1397,base,stInflow,0.336075792
hydro,h1398,base,stInflow,0.344712762
hydro,h1399,base,stInflow,0.386471644
hydro,h1400,base,stInflow,0.461075292
hydro,h1401,base,stInflow,0.469261988
hydro,h1402,base,stInflow,0.825766051
hydro,h1403,base,stInflow,1.070671183
hydro,h1404,base,stInflow,2.393765372
hydro,h1405,base,stInflow,3.745662074
hydro,h1406,base,stInflow,4.367797895
hydro,h1407,base,stInflow,5.095095951
hydro,h1408,base,stInflow,10.61283199
hydro,h1409,base,stInflow,14.03813601
hydro,h1410,base,stInflow,21.38193242
hydro,h1411,base,stInflow,18.34344579
hydro,h1412,base,stInflow,12.24306794
hydro,h1413,base,stInflow,4.909691452
hydro,h1414,base,stInflow,9.307419186
hydro,h1415,base,stInflow,8.791388684
hydro,h1416,base,stInflow,4.919816251
hydro,h1417,base,stInflow,2.009254368
hydro,h1418,base,stInflow,1.415360489
hydro,h1419,base,stInflow,2.039459638
hydro,h1420,base,stInflow,2.349970826
hydro,h1421,base,stInflow,2.713441439
hydro,h1422,base,stInflow,5.471464475
hydro,h1423,base,stInflow,7.184096694
hydro,h1424,base,stInflow,10.85592311
hydro,h1425,base,stInflow,9.336181274
hydro,h1426,base,stInflow,6.284779689
hydro,h1427,base,stInflow,2.608780013
hydro,h1428,base,stInflow,4.788406492
hydro,h1429,base,stInflow,4.527537023
hydro,h1430,base,stInflow,2.502809301
hydro,h1431,base,stInflow,0.987054537
hydro,h1432,base,stInflow,0.358657017
hydro,h1433,base,stInflow,0.332684798
hydro,h1434,base,stInflow,0.332695898
hydro,h1435,base,stInflow,0.332486841
hydro,h1436,base,stInflow,0.330937247
hydro,h1437,base,stInflow,0.332133593
hydro,h1438,base,stInflow,0.330319272
hydro,h1439,base,stInflow,0.331419657
hydro,h1440,base,stInflow,0.33143986
hydro,h1441,base,stInflow,0.332927195
hydro,h1442,base,stInflow,0.332651773
hydro,h1443,base,stInflow,0.333183683
hydro,h1444,base,stInflow,0.33334521
hydro,h1445,base,stInflow,0.332800778
hydro,h1446,base,stInflow,0.333199206
hydro,h1447,base,stInflow,0.334487095
hydro,h1448,base,stInflow,0.334112302
hydro,h1449,base,stInflow,0.3327757
hydro,h1450,base,stInflow,0.33132793
hydro,h1451,base,stInflow,0.332587847
hydro,h1452,base,stInflow,0.335928085
hydro,h1453,base,stInflow,0.509939003
hydro,h1454,base,stInflow,1.260683917
hydro,h1455,base,stInflow,1.063339205
hydro,h1456,base,stInflow,4.940417859
hydro,h1457,base,stInflow,6.199167839
hydro,h1458,base,stInflow,11.6066646
hydro,h1459,base,stInflow,10.8566
hydro,h1460,base,stInflow,4.232493516
hydro,h1461,base,stInflow,1.494630933
hydro,h1462,base,stInflow,0.434171576
hydro,h1463,base,stInflow,0.341662324
hydro,h1464,base,stInflow,0.349232693
hydro,h1465,base,stInflow,0.344744127
hydro,h1466,base,stInflow,0.428041281
hydro,h1467,base,stInflow,1.074340486
hydro,h1468,base,stInflow,4.227968226
hydro,h1469,base,stInflow,4.923723662
hydro,h1470,base,stInflow,6.616361026
hydro,h1471,base,stInflow,4.338203321
hydro,h1472,base,stInflow,8.105587955
hydro,h1473,base,stInflow,6.262425917
hydro,h1474,base,stInflow,2.607176991
hydro,h1475,base,stInflow,0.921537313
hydro,h1476,base,stInflow,0.38119474
hydro,h1477,base,stInflow,0.333555878
hydro,h1478,base,stInflow,0.33676803
hydro,h1479,base,stInflow,0.335016572
hydro,h1480,base,stInflow,0.331322918
hydro,h1481,base,stInflow,0.3307828
hydro,h1482,base,stInflow,0.330941151
hydro,h1483,base,stInflow,0.331130757
hydro,h1484,base,stInflow,0.334291178
hydro,h1485,base,stInflow,0.332325218
hydro,h1486,base,stInflow,0.33312298
hydro,h1487,base,stInflow,0.330271055
hydro,h1488,base,stInflow,0.330067297
hydro,h1489,base,stInflow,0.332198058
hydro,h1490,base,stInflow,0.332845686
hydro,h1491,base,stInflow,0.332978997
hydro,h1492,base,stInflow,0.331963763
hydro,h1493,base,stInflow,0.331485362
hydro,h1494,base,stInflow,0.330677894
hydro,h1495,base,stInflow,0.331822915
hydro,h1496,base,stInflow,0.3312735
hydro,h1497,base,stInflow,0.329634597
hydro,h1498,base,stInflow,0.332185791
hydro,h1499,base,stInflow,0.330722
hydro,h1500,base,stInflow,0.331725505
hydro,h1501,base,stInflow,0.330134126
hydro,h1502,base,stInflow,0.327983259
hydro,h1503,base,stInflow,0.330421514
hydro,h1504,base,stInflow,0.328205931
hydro,h1505,base,stInflow,0.33061093
hydro,h1506,base,stInflow,0.330219496
hydro,h1507,base,stInflow,0.329947033
hydro,h1508,base,stInflow,0.329928466
hydro,h1509,base,stInflow,0.329894858
hydro,h1510,base,stInflow,0.330650822
hydro,h1511,base,stInflow,0.328737416
hydro,h1512,base,stInflow,0.329039398
hydro,h1513,base,stInflow,0.329771662
hydro,h1514,base,stInflow,0.330227265
hydro,h1515,base,stInflow,0.330479358
hydro,h1516,base,stInflow,0.328680639
hydro,h1517,base,stInflow,0.330367947
hydro,h1518,base,stInflow,0.32794415
hydro,h1519,base,stInflow,0.330804717
hydro,h1520,base,stInflow,0.329881744
hydro,h1521,base,stInflow,0.329898331
hydro,h1522,base,stInflow,0.329694604
hydro,h1523,base,stInflow,0.330649325
hydro,h1524,base,stInflow,0.330371567
hydro,h1525,base,stInflow,0.327207668
hydro,h1526,base,stInflow,0.327414305
hydro,h1527,base,stInflow,0.328963483
hydro,h1528,base,stInflow,0.329123238
hydro,h1529,base,stInflow,0.328934175
hydro,h1530,base,stInflow,0.327324494
hydro,h1531,base,stInflow,0.326812204
hydro,h1532,base,stInflow,0.328615441
hydro,h1533,base,stInflow,0.329476568
hydro,h1534,base,stInflow,0.328037796
hydro,h1535,base,stInflow,0.327765119
hydro,h1536,base,stInflow,0.328098985
hydro,h1537,base,stInflow,0.328997262
hydro,h1538,base,stInflow,0.328501811
hydro,h1539,base,stInflow,0.32780572
hydro,h1540,base,stInflow,0.328596554
hydro,h1541,base,stInflow,0.329678148
hydro,h1542,base,stInflow,0.334263462
hydro,h1543,base,stInflow,0.350823199
hydro,h1544,base,stInflow,0.438496579
hydro,h1545,base,stInflow,0.928430827
hydro,h1546,base,stInflow,6.407916338
hydro,h1547,base,stInflow,13.31467575
hydro,h1548,base,stInflow,3.589153067
hydro,h1549,base,stInflow,4.088042533
hydro,h1550,base,stInflow,1.261040948
hydro,h1551,base,stInflow,0.428581472
hydro,h1552,base,stInflow,0.495523278
hydro,h1553,base,stInflow,0.599410079
hydro,h1554,base,stInflow,1.517775902
hydro,h1555,base,stInflow,3.995159752
hydro,h1556,base,stInflow,4.013697966
hydro,h1557,base,stInflow,3.266863249
hydro,h1558,base,stInflow,0.643612723
hydro,h1559,base,stInflow,0.629868355
hydro,h1560,base,stInflow,3.369380734
hydro,h1561,base,stInflow,6.822504765
hydro,h1562,base,stInflow,1.962344181
hydro,h1563,base,stInflow,2.217945754
hydro,h1564,base,stInflow,0.848638008
hydro,h1565,base,stInflow,0.438133623
hydro,h1566,base,stInflow,0.412890811
hydro,h1567,base,stInflow,0.463086521
hydro,h1568,base,stInflow,0.931194705
hydro,h1569,base,stInflow,2.207971708
hydro,h1570,base,stInflow,2.17977131
hydro,h1571,base,stInflow,1.809649551
hydro,h1572,base,stInflow,0.469410423
hydro,h1573,base,stInflow,0.329815484
hydro,h1574,base,stInflow,0.328955045
hydro,h1575,base,stInflow,0.327443472
hydro,h1576,base,stInflow,0.32794765
hydro,h1577,base,stInflow,0.332765067
hydro,h1578,base,stInflow,0.353569817
hydro,h1579,base,stInflow,0.355799346
hydro,h1580,base,stInflow,0.330651327
hydro,h1581,base,stInflow,0.328748979
hydro,h1582,base,stInflow,0.330987886
hydro,h1583,base,stInflow,0.350906205
hydro,h1584,base,stInflow,0.332425947
hydro,h1585,base,stInflow,0.3383715
hydro,h1586,base,stInflow,0.331504947
hydro,h1587,base,stInflow,0.32697536
hydro,h1588,base,stInflow,0.329859386
hydro,h1589,base,stInflow,0.326008823
hydro,h1590,base,stInflow,0.324715181
hydro,h1591,base,stInflow,0.324812344
hydro,h1592,base,stInflow,0.324611059
hydro,h1593,base,stInflow,0.325047189
hydro,h1594,base,stInflow,0.327605495
hydro,h1595,base,stInflow,0.327045768
hydro,h1596,base,stInflow,0.325759505
hydro,h1597,base,stInflow,0.325482014
hydro,h1598,base,stInflow,0.325517633
hydro,h1599,base,stInflow,0.326581401
hydro,h1600,base,stInflow,0.325553525
hydro,h1601,base,stInflow,0.325679884
hydro,h1602,base,stInflow,0.331229888
hydro,h1603,base,stInflow,0.334593994
hydro,h1604,base,stInflow,0.32543553
hydro,h1605,base,stInflow,0.326145773
hydro,h1606,base,stInflow,0.326189194
hydro,h1607,base,stInflow,0.324890127
hydro,h1608,base,stInflow,0.326108653
hydro,h1609,base,stInflow,0.32547748
hydro,h1610,base,stInflow,0.325886144
hydro,h1611,base,stInflow,0.327858714
hydro,h1612,base,stInflow,0.327973846
hydro,h1613,base,stInflow,0.331672224
hydro,h1614,base,stInflow,0.337939704
hydro,h1615,base,stInflow,0.362709172
hydro,h1616,base,stInflow,0.33067408
hydro,h1617,base,stInflow,0.349316448
hydro,h1618,base,stInflow,0.49851771
hydro,h1619,base,stInflow,0.78190725
hydro,h1620,base,stInflow,0.724801734
hydro,h1621,base,stInflow,0.406345002
hydro,h1622,base,stInflow,0.333565442
hydro,h1623,base,stInflow,0.327529381
hydro,h1624,base,stInflow,0.335547503
hydro,h1625,base,stInflow,0.343254098
hydro,h1626,base,stInflow,0.349302408
hydro,h1627,base,stInflow,0.331853874
hydro,h1628,base,stInflow,0.332111789
hydro,h1629,base,stInflow,0.344751463
hydro,h1630,base,stInflow,0.334675978
hydro,h1631,base,stInflow,0.469530311
hydro,h1632,base,stInflow,0.742900227
hydro,h1633,base,stInflow,0.669258775
hydro,h1634,base,stInflow,0.558407541
hydro,h1635,base,stInflow,0.37058577
hydro,h1636,base,stInflow,0.331389289
hydro,h1637,base,stInflow,0.325337345
hydro,h1638,base,stInflow,0.337241788
hydro,h1639,base,stInflow,0.427215922
hydro,h1640,base,stInflow,0.350403292
hydro,h1641,base,stInflow,0.333692754
hydro,h1642,base,stInflow,0.331931019
hydro,h1643,base,stInflow,0.361978491
hydro,h1644,base,stInflow,0.34691774
hydro,h1645,base,stInflow,0.335068133
hydro,h1646,base,stInflow,0.328845864
hydro,h1647,base,stInflow,0.335623847
hydro,h1648,base,stInflow,0.328486363
hydro,h1649,base,stInflow,0.327838535
hydro,h1650,base,stInflow,0.326141447
hydro,h1651,base,stInflow,0.331770829
hydro,h1652,base,stInflow,0.585223376
hydro,h1653,base,stInflow,1.413544216
hydro,h1654,base,stInflow,0.323147909
hydro,h1655,base,stInflow,0.324950016
hydro,h1656,base,stInflow,0.325981606
hydro,h1657,base,stInflow,0.341112955
hydro,h1658,base,stInflow,0.335001865
hydro,h1659,base,stInflow,0.329132176
hydro,h1660,base,stInflow,0.327142763
hydro,h1661,base,stInflow,0.329396933
hydro,h1662,base,stInflow,0.325530915
hydro,h1663,base,stInflow,0.322899797
hydro,h1664,base,stInflow,0.326508173
hydro,h1665,base,stInflow,0.323339607
hydro,h1666,base,stInflow,0.322731339
hydro,h1667,base,stInflow,0.322731339
hydro,h1668,base,stInflow,0.322397712
hydro,h1669,base,stInflow,0.322683726
hydro,h1670,base,stInflow,0.321956716
hydro,h1671,base,stInflow,0.321800775
hydro,h1672,base,stInflow,0.322225231
hydro,h1673,base,stInflow,0.323920457
hydro,h1674,base,stInflow,0.322620366
hydro,h1675,base,stInflow,0.323160238
hydro,h1676,base,stInflow,0.323257117
hydro,h1677,base,stInflow,0.321599732
hydro,h1678,base,stInflow,0.323743043
hydro,h1679,base,stInflow,0.322848757
hydro,h1680,base,stInflow,0.330285035
hydro,h1681,base,stInflow,0.337153003
hydro,h1682,base,stInflow,0.368476253
hydro,h1683,base,stInflow,0.343324212
hydro,h1684,base,stInflow,0.371134193
hydro,h1685,base,stInflow,0.444990372
hydro,h1686,base,stInflow,0.424817422
hydro,h1687,base,stInflow,0.396901218
hydro,h1688,base,stInflow,0.341776749
hydro,h1689,base,stInflow,0.35526214
hydro,h1690,base,stInflow,0.324846884
hydro,h1691,base,stInflow,0.326969854
hydro,h1692,base,stInflow,0.325906748
hydro,h1693,base,stInflow,0.329831099
hydro,h1694,base,stInflow,0.349644691
hydro,h1695,base,stInflow,0.411410617
hydro,h1696,base,stInflow,0.438400523
hydro,h1697,base,stInflow,0.374999256
hydro,h1698,base,stInflow,0.426910788
hydro,h1699,base,stInflow,0.452580332
hydro,h1700,base,stInflow,0.597065991
hydro,h1701,base,stInflow,1.515852781
hydro,h1702,base,stInflow,0.340790085
hydro,h1703,base,stInflow,0.414129413
hydro,h1704,base,stInflow,0.431946594
hydro,h1705,base,stInflow,0.431274971
hydro,h1706,base,stInflow,0.776748291
hydro,h1707,base,stInflow,1.086272778
hydro,h1708,base,stInflow,1.328797619
hydro,h1709,base,stInflow,0.704954856
hydro,h1710,base,stInflow,0.574220851
hydro,h1711,base,stInflow,0.375802057
hydro,h1712,base,stInflow,0.38576477
hydro,h1713,base,stInflow,0.380888662
hydro,h1714,base,stInflow,0.485421476
hydro,h1715,base,stInflow,1.201227986
hydro,h1716,base,stInflow,0.395155915
hydro,h1717,base,stInflow,0.362481101
hydro,h1718,base,stInflow,0.374939043
hydro,h1719,base,stInflow,0.374516133
hydro,h1720,base,stInflow,0.547411677
hydro,h1721,base,stInflow,0.701682632
hydro,h1722,base,stInflow,0.821880091
hydro,h1723,base,stInflow,0.495978724
hydro,h1724,base,stInflow,0.423774818
hydro,h1725,base,stInflow,0.346749258
hydro,h1726,base,stInflow,0.332258836
hydro,h1727,base,stInflow,0.333948175
hydro,h1728,base,stInflow,0.385699809
hydro,h1729,base,stInflow,0.673837399
hydro,h1730,base,stInflow,0.59746141
hydro,h1731,base,stInflow,0.500669367
hydro,h1732,base,stInflow,0.392842933
hydro,h1733,base,stInflow,0.358893398
hydro,h1734,base,stInflow,0.351066128
hydro,h1735,base,stInflow,0.339984312
hydro,h1736,base,stInflow,0.332726259
hydro,h1737,base,stInflow,0.356261478
hydro,h1738,base,stInflow,0.321188877
hydro,h1739,base,stInflow,0.324915374
hydro,h1740,base,stInflow,0.319631927
hydro,h1741,base,stInflow,0.319721549
hydro,h1742,base,stInflow,0.339090282
hydro,h1743,base,stInflow,0.420442818
hydro,h1744,base,stInflow,0.44460607
hydro,h1745,base,stInflow,0.412758297
hydro,h1746,base,stInflow,0.360848373
hydro,h1747,base,stInflow,0.3438088
hydro,h1748,base,stInflow,0.336310431
hydro,h1749,base,stInflow,0.330027716
hydro,h1750,base,stInflow,0.326684579
hydro,h1751,base,stInflow,0.341498663
hydro,h1752,base,stInflow,0.334704099
hydro,h1753,base,stInflow,0.355717905
hydro,h1754,base,stInflow,0.362484682
hydro,h1755,base,stInflow,0.334409198
hydro,h1756,base,stInflow,0.328713472
hydro,h1757,base,stInflow,0.327596525
hydro,h1758,base,stInflow,0.329713457
hydro,h1759,base,stInflow,0.324415099
hydro,h1760,base,stInflow,0.322153437
hydro,h1761,base,stInflow,0.321014542
hydro,h1762,base,stInflow,0.319369781
hydro,h1763,base,stInflow,0.319220581
hydro,h1764,base,stInflow,0.320385879
hydro,h1765,base,stInflow,0.325501692
hydro,h1766,base,stInflow,0.33548134
hydro,h1767,base,stInflow,0.341519187
hydro,h1768,base,stInflow,0.346787874
hydro,h1769,base,stInflow,0.343603736
hydro,h1770,base,stInflow,0.353544285
hydro,h1771,base,stInflow,0.426019978
hydro,h1772,base,stInflow,0.533838399
hydro,h1773,base,stInflow,0.798865092
hydro,h1774,base,stInflow,0.618848888
hydro,h1775,base,stInflow,0.534845573
hydro,h1776,base,stInflow,0.403311608
hydro,h1777,base,stInflow,0.344124267
hydro,h1778,base,stInflow,0.331810722
hydro,h1779,base,stInflow,0.331251534
hydro,h1780,base,stInflow,0.32970091
hydro,h1781,base,stInflow,0.330386363
hydro,h1782,base,stInflow,0.332247571
hydro,h1783,base,stInflow,0.334296649
hydro,h1784,base,stInflow,0.339452685
hydro,h1785,base,stInflow,0.372570009
hydro,h1786,base,stInflow,0.435170003
hydro,h1787,base,stInflow,0.560388125
hydro,h1788,base,stInflow,0.470245455
hydro,h1789,base,stInflow,0.426314633
hydro,h1790,base,stInflow,0.359772696
hydro,h1791,base,stInflow,0.330279487
hydro,h1792,base,stInflow,0.324191437
hydro,h1793,base,stInflow,0.32374313
hydro,h1794,base,stInflow,0.321478785
hydro,h1795,base,stInflow,0.320770128
hydro,h1796,base,stInflow,0.320356706
hydro,h1797,base,stInflow,0.320095922
hydro,h1798,base,stInflow,0.319364922
hydro,h1799,base,stInflow,0.317244259
hydro,h1800,base,stInflow,0.317038709
hydro,h1801,base,stInflow,0.31743124
hydro,h1802,base,stInflow,0.318219719
hydro,h1803,base,stInflow,0.317691381
hydro,h1804,base,stInflow,0.316972625
hydro,h1805,base,stInflow,0.317604764
hydro,h1806,base,stInflow,0.313753842
hydro,h1807,base,stInflow,0.313808332
hydro,h1808,base,stInflow,0.317431182
hydro,h1809,base,stInflow,0.316069889
hydro,h1810,base,stInflow,0.315696223
hydro,h1811,base,stInflow,0.315649169
hydro,h1812,base,stInflow,0.314755754
hydro,h1813,base,stInflow,0.314499777
hydro,h1814,base,stInflow,0.31411757
hydro,h1815,base,stInflow,0.315293529
hydro,h1816,base,stInflow,0.315586476
hydro,h1817,base,stInflow,0.315586476
hydro,h1818,base,stInflow,0.314960115
hydro,h1819,base,stInflow,0.315205201
hydro,h1820,base,stInflow,0.312954216
hydro,h1821,base,stInflow,0.312601325
hydro,h1822,base,stInflow,0.315233707
hydro,h1823,base,stInflow,0.314766196
hydro,h1824,base,stInflow,0.313755915
hydro,h1825,base,stInflow,0.313304379
hydro,h1826,base,stInflow,0.316545869
hydro,h1827,base,stInflow,0.315941121
hydro,h1828,base,stInflow,0.320898717
hydro,h1829,base,stInflow,0.319343413
hydro,h1830,base,stInflow,0.3214112
hydro,h1831,base,stInflow,0.319203717
hydro,h1832,base,stInflow,0.32142573
hydro,h1833,base,stInflow,0.318673885
hydro,h1834,base,stInflow,0.31615762
hydro,h1835,base,stInflow,0.318764278
hydro,h1836,base,stInflow,0.317361089
hydro,h1837,base,stInflow,0.317081717
hydro,h1838,base,stInflow,0.328117052
hydro,h1839,base,stInflow,0.37947793
hydro,h1840,base,stInflow,0.44778399
hydro,h1841,base,stInflow,0.454431865
hydro,h1842,base,stInflow,0.491756673
hydro,h1843,base,stInflow,0.441747656
hydro,h1844,base,stInflow,0.500497629
hydro,h1845,base,stInflow,0.362023369
hydro,h1846,base,stInflow,0.317205325
hydro,h1847,base,stInflow,0.315968299
hydro,h1848,base,stInflow,0.315875143
hydro,h1849,base,stInflow,0.316544666
hydro,h1850,base,stInflow,0.315691128
hydro,h1851,base,stInflow,0.315422819
hydro,h1852,base,stInflow,0.321007673
hydro,h1853,base,stInflow,0.347832587
hydro,h1854,base,stInflow,0.387797259
hydro,h1855,base,stInflow,0.389381974
hydro,h1856,base,stInflow,0.403543676
hydro,h1857,base,stInflow,0.37820974
hydro,h1858,base,stInflow,0.408229369
hydro,h1859,base,stInflow,0.338536806
hydro,h1860,base,stInflow,0.314819985
hydro,h1861,base,stInflow,0.313911639
hydro,h1862,base,stInflow,0.314544678
hydro,h1863,base,stInflow,0.31250568
hydro,h1864,base,stInflow,0.313974556
hydro,h1865,base,stInflow,0.328334853
hydro,h1866,base,stInflow,0.333581918
hydro,h1867,base,stInflow,0.329365602
hydro,h1868,base,stInflow,0.3287067
hydro,h1869,base,stInflow,0.334912947
hydro,h1870,base,stInflow,0.334379285
hydro,h1871,base,stInflow,0.354249993
hydro,h1872,base,stInflow,0.353618081
hydro,h1873,base,stInflow,0.370617515
hydro,h1874,base,stInflow,0.362589207
hydro,h1875,base,stInflow,0.346416778
hydro,h1876,base,stInflow,0.345142313
hydro,h1877,base,stInflow,0.366401706
hydro,h1878,base,stInflow,0.378490797
hydro,h1879,base,stInflow,0.444205308
hydro,h1880,base,stInflow,0.439690448
hydro,h1881,base,stInflow,0.490562739
hydro,h1882,base,stInflow,0.59826212
hydro,h1883,base,stInflow,0.60749312
hydro,h1884,base,stInflow,0.605421845
hydro,h1885,base,stInflow,0.501496337
hydro,h1886,base,stInflow,0.459303966
hydro,h1887,base,stInflow,0.446151002
hydro,h1888,base,stInflow,0.433753468
hydro,h1889,base,stInflow,0.420512906
hydro,h1890,base,stInflow,0.426986226
hydro,h1891,base,stInflow,0.44225524
hydro,h1892,base,stInflow,0.437208389
hydro,h1893,base,stInflow,0.438995728
hydro,h1894,base,stInflow,0.433509316
hydro,h1895,base,stInflow,0.47136595
hydro,h1896,base,stInflow,0.509103174
hydro,h1897,base,stInflow,0.538227685
hydro,h1898,base,stInflow,0.551555893
hydro,h1899,base,stInflow,0.489178475
hydro,h1900,base,stInflow,0.457238582
hydro,h1901,base,stInflow,0.422468674
hydro,h1902,base,stInflow,0.401116726
hydro,h1903,base,stInflow,0.414941151
hydro,h1904,base,stInflow,0.44685981
hydro,h1905,base,stInflow,0.434751152
hydro,h1906,base,stInflow,0.421885883
hydro,h1907,base,stInflow,0.413195248
hydro,h1908,base,stInflow,0.433211506
hydro,h1909,base,stInflow,0.419989749
hydro,h1910,base,stInflow,0.383846072
hydro,h1911,base,stInflow,0.368377146
hydro,h1912,base,stInflow,0.368469654
hydro,h1913,base,stInflow,0.362418633
hydro,h1914,base,stInflow,0.354297505
hydro,h1915,base,stInflow,0.34755301
hydro,h1916,base,stInflow,0.357623436
hydro,h1917,base,stInflow,0.371162573
hydro,h1918,base,stInflow,0.346200435
hydro,h1919,base,stInflow,0.357041966
hydro,h1920,base,stInflow,0.348664645
hydro,h1921,base,stInflow,0.347156191
hydro,h1922,base,stInflow,0.331136772
hydro,h1923,base,stInflow,0.332905701
hydro,h1924,base,stInflow,0.336481033
hydro,h1925,base,stInflow,0.329878974
hydro,h1926,base,stInflow,0.3377247
hydro,h1927,base,stInflow,0.336451092
hydro,h1928,base,stInflow,0.333807841
hydro,h1929,base,stInflow,0.331727556
hydro,h1930,base,stInflow,0.332801455
hydro,h1931,base,stInflow,0.333666283
hydro,h1932,base,stInflow,0.32004848
hydro,h1933,base,stInflow,0.326264538
hydro,h1934,base,stInflow,0.323458097
hydro,h1935,base,stInflow,0.323413967
hydro,h1936,base,stInflow,0.318692262
hydro,h1937,base,stInflow,0.317124186
hydro,h1938,base,stInflow,0.310567809
hydro,h1939,base,stInflow,0.310371667
hydro,h1940,base,stInflow,0.313412794
hydro,h1941,base,stInflow,0.314175882
hydro,h1942,base,stInflow,0.313297498
hydro,h1943,base,stInflow,0.320648194
hydro,h1944,base,stInflow,0.324019994
hydro,h1945,base,stInflow,0.354427812
hydro,h1946,base,stInflow,0.325750324
hydro,h1947,base,stInflow,0.334254659
hydro,h1948,base,stInflow,0.345413635
hydro,h1949,base,stInflow,0.340579448
hydro,h1950,base,stInflow,0.347759579
hydro,h1951,base,stInflow,0.365960285
hydro,h1952,base,stInflow,0.378380774
hydro,h1953,base,stInflow,0.378640646
hydro,h1954,base,stInflow,0.334489649
hydro,h1955,base,stInflow,0.33551603
hydro,h1956,base,stInflow,0.356968609
hydro,h1957,base,stInflow,0.390863085
hydro,h1958,base,stInflow,0.407501211
hydro,h1959,base,stInflow,0.467054606
hydro,h1960,base,stInflow,0.426243009
hydro,h1961,base,stInflow,0.494451359
hydro,h1962,base,stInflow,0.853231954
hydro,h1963,base,stInflow,0.666185322
hydro,h1964,base,stInflow,0.868565882
hydro,h1965,base,stInflow,1.313012972
hydro,h1966,base,stInflow,3.125660768
hydro,h1967,base,stInflow,3.497474803
hydro,h1968,base,stInflow,9.219176074
hydro,h1969,base,stInflow,12.89185488
hydro,h1970,base,stInflow,10.44915376
hydro,h1971,base,stInflow,11.70195168
hydro,h1972,base,stInflow,11.52666405
hydro,h1973,base,stInflow,18.19654956
hydro,h1974,base,stInflow,26.29291606
hydro,h1975,base,stInflow,12.97848879
hydro,h1976,base,stInflow,1.764876145
hydro,h1977,base,stInflow,0.644185515
hydro,h1978,base,stInflow,0.671467218
hydro,h1979,base,stInflow,0.899167575
hydro,h1980,base,stInflow,1.864442831
hydro,h1981,base,stInflow,2.11897588
