technology_1,timestep_2,scenario,parameter,value
hydro,h2250,highDemLowWind,stInflow,0.354537547
hydro,h2251,highDemLowWind,stInflow,0.364330225
hydro,h2252,highDemLowWind,stInflow,0.36490265
hydro,h2253,highDemLowWind,stInflow,0.413240836
hydro,h2254,highDemLowWind,stInflow,0.407962245
hydro,h2255,highDemLowWind,stInflow,0.330510837
hydro,h2256,highDemLowWind,stInflow,0.317742227
hydro,h2257,highDemLowWind,stInflow,0.312774894
hydro,h2258,highDemLowWind,stInflow,0.312825067
hydro,h2259,highDemLowWind,stInflow,0.303917617
hydro,h2260,highDemLowWind,stInflow,0.303071376
hydro,h2261,highDemLowWind,stInflow,0.304113166
hydro,h2262,highDemLowWind,stInflow,0.318176987
hydro,h2263,highDemLowWind,stInflow,0.324039529
hydro,h2264,highDemLowWind,stInflow,0.341020089
hydro,h2265,highDemLowWind,stInflow,0.352017366
hydro,h2266,highDemLowWind,stInflow,0.518421643
hydro,h2267,highDemLowWind,stInflow,0.57564353
hydro,h2268,highDemLowWind,stInflow,0.611809571
hydro,h2269,highDemLowWind,stInflow,0.495934505
hydro,h2270,highDemLowWind,stInflow,0.436021121
hydro,h2271,highDemLowWind,stInflow,0.402275618
hydro,h2272,highDemLowWind,stInflow,0.411028439
hydro,h2273,highDemLowWind,stInflow,0.397326002
hydro,h2274,highDemLowWind,stInflow,0.425450976
hydro,h2275,highDemLowWind,stInflow,0.532029742
hydro,h2276,highDemLowWind,stInflow,0.584435775
hydro,h2277,highDemLowWind,stInflow,0.717110828
hydro,h2278,highDemLowWind,stInflow,0.436831299
hydro,h2279,highDemLowWind,stInflow,0.366056177
hydro,h2280,highDemLowWind,stInflow,0.430833256
hydro,h2281,highDemLowWind,stInflow,0.438802387
hydro,h2282,highDemLowWind,stInflow,0.446270699
hydro,h2283,highDemLowWind,stInflow,0.38261188
hydro,h2284,highDemLowWind,stInflow,0.356809032
hydro,h2285,highDemLowWind,stInflow,0.351218679
hydro,h2286,highDemLowWind,stInflow,0.370195279
hydro,h2287,highDemLowWind,stInflow,0.367477006
hydro,h2288,highDemLowWind,stInflow,0.393321043
hydro,h2289,highDemLowWind,stInflow,0.459683465
hydro,h2290,highDemLowWind,stInflow,0.46297087
hydro,h2291,highDemLowWind,stInflow,0.520210543
hydro,h2292,highDemLowWind,stInflow,0.372000602
hydro,h2293,highDemLowWind,stInflow,0.347288755
hydro,h2294,highDemLowWind,stInflow,0.340064284
hydro,h2295,highDemLowWind,stInflow,0.332882323
hydro,h2296,highDemLowWind,stInflow,0.323830771
hydro,h2297,highDemLowWind,stInflow,0.310350131
hydro,h2298,highDemLowWind,stInflow,0.30115552
hydro,h2299,highDemLowWind,stInflow,0.339911635
hydro,h2300,highDemLowWind,stInflow,0.437387818
hydro,h2301,highDemLowWind,stInflow,0.570517318
hydro,h2302,highDemLowWind,stInflow,0.541504935
hydro,h2303,highDemLowWind,stInflow,0.520371364
hydro,h2304,highDemLowWind,stInflow,0.412966764
hydro,h2305,highDemLowWind,stInflow,0.433784003
hydro,h2306,highDemLowWind,stInflow,0.334206606
hydro,h2307,highDemLowWind,stInflow,0.30837206
hydro,h2308,highDemLowWind,stInflow,0.30816758
hydro,h2309,highDemLowWind,stInflow,0.31608151
hydro,h2310,highDemLowWind,stInflow,0.333941128
hydro,h2311,highDemLowWind,stInflow,0.353759966
hydro,h2312,highDemLowWind,stInflow,0.534816462
hydro,h2313,highDemLowWind,stInflow,1.06625113
hydro,h2314,highDemLowWind,stInflow,0.742641613
hydro,h2315,highDemLowWind,stInflow,0.922391367
hydro,h2316,highDemLowWind,stInflow,1.448308273
hydro,h2317,highDemLowWind,stInflow,2.452632336
hydro,h2318,highDemLowWind,stInflow,2.441993861
hydro,h2319,highDemLowWind,stInflow,2.570065801
hydro,h2320,highDemLowWind,stInflow,2.070594994
hydro,h2321,highDemLowWind,stInflow,1.126067374
hydro,h2322,highDemLowWind,stInflow,0.330872253
hydro,h2323,highDemLowWind,stInflow,0.319418396
hydro,h2324,highDemLowWind,stInflow,0.332762935
hydro,h2325,highDemLowWind,stInflow,0.336302893
hydro,h2326,highDemLowWind,stInflow,0.416692131
hydro,h2327,highDemLowWind,stInflow,0.676625724
hydro,h2328,highDemLowWind,stInflow,0.492427357
hydro,h2329,highDemLowWind,stInflow,0.552849668
hydro,h2330,highDemLowWind,stInflow,0.81531008
hydro,h2331,highDemLowWind,stInflow,1.325664698
hydro,h2332,highDemLowWind,stInflow,1.355900074
hydro,h2333,highDemLowWind,stInflow,1.457282371
hydro,h2334,highDemLowWind,stInflow,1.448352948
hydro,h2335,highDemLowWind,stInflow,1.287023447
hydro,h2336,highDemLowWind,stInflow,1.434483095
hydro,h2337,highDemLowWind,stInflow,2.385724227
hydro,h2338,highDemLowWind,stInflow,5.084170371
hydro,h2339,highDemLowWind,stInflow,8.435814871
hydro,h2340,highDemLowWind,stInflow,14.79932802
hydro,h2341,highDemLowWind,stInflow,20.59134448
hydro,h2342,highDemLowWind,stInflow,24.59200542
hydro,h2343,highDemLowWind,stInflow,15.56319206
hydro,h2344,highDemLowWind,stInflow,4.730433626
hydro,h2345,highDemLowWind,stInflow,0.974984718
hydro,h2346,highDemLowWind,stInflow,0.510159689
hydro,h2347,highDemLowWind,stInflow,0.435002646
hydro,h2348,highDemLowWind,stInflow,0.43975827
hydro,h2349,highDemLowWind,stInflow,0.589092097
hydro,h2350,highDemLowWind,stInflow,0.855708568
hydro,h2351,highDemLowWind,stInflow,1.333583838
hydro,h2352,highDemLowWind,stInflow,2.68160484
hydro,h2353,highDemLowWind,stInflow,4.358531177
hydro,h2354,highDemLowWind,stInflow,7.544642607
hydro,h2355,highDemLowWind,stInflow,10.43998915
hydro,h2356,highDemLowWind,stInflow,12.44257396
hydro,h2357,highDemLowWind,stInflow,7.938149696
hydro,h2358,highDemLowWind,stInflow,2.520199967
hydro,h2359,highDemLowWind,stInflow,0.644386457
hydro,h2360,highDemLowWind,stInflow,0.403819811
hydro,h2361,highDemLowWind,stInflow,0.356374557
hydro,h2362,highDemLowWind,stInflow,0.298315445
hydro,h2363,highDemLowWind,stInflow,0.296014933
hydro,h2364,highDemLowWind,stInflow,0.29385284
hydro,h2365,highDemLowWind,stInflow,0.292614075
hydro,h2366,highDemLowWind,stInflow,0.290739584
hydro,h2367,highDemLowWind,stInflow,0.290582091
hydro,h2368,highDemLowWind,stInflow,0.291617463
hydro,h2369,highDemLowWind,stInflow,0.291617463
hydro,h2370,highDemLowWind,stInflow,0.290707251
hydro,h2371,highDemLowWind,stInflow,0.296093795
hydro,h2372,highDemLowWind,stInflow,0.296005125
hydro,h2373,highDemLowWind,stInflow,0.296772893
hydro,h2374,highDemLowWind,stInflow,0.293874768
hydro,h2375,highDemLowWind,stInflow,0.294701635
hydro,h2376,highDemLowWind,stInflow,0.292344924
hydro,h2377,highDemLowWind,stInflow,0.291412059
hydro,h2378,highDemLowWind,stInflow,0.29243522
hydro,h2379,highDemLowWind,stInflow,0.29243522
hydro,h2380,highDemLowWind,stInflow,0.292037505
hydro,h2381,highDemLowWind,stInflow,0.293657098
hydro,h2382,highDemLowWind,stInflow,0.291730975
hydro,h2383,highDemLowWind,stInflow,0.291730975
hydro,h2384,highDemLowWind,stInflow,0.291446596
hydro,h2385,highDemLowWind,stInflow,0.291446596
hydro,h2386,highDemLowWind,stInflow,0.291928442
hydro,h2387,highDemLowWind,stInflow,0.291423583
hydro,h2388,highDemLowWind,stInflow,0.290818702
hydro,h2389,highDemLowWind,stInflow,0.291937597
hydro,h2390,highDemLowWind,stInflow,0.291687976
hydro,h2391,highDemLowWind,stInflow,0.290866408
hydro,h2392,highDemLowWind,stInflow,0.290685633
hydro,h2393,highDemLowWind,stInflow,0.290685633
hydro,h2394,highDemLowWind,stInflow,0.290685633
hydro,h2395,highDemLowWind,stInflow,0.29200454
hydro,h2396,highDemLowWind,stInflow,0.291610118
hydro,h2397,highDemLowWind,stInflow,0.291213073
hydro,h2398,highDemLowWind,stInflow,0.290185214
hydro,h2399,highDemLowWind,stInflow,0.290333073
hydro,h2400,highDemLowWind,stInflow,0.291378258
hydro,h2401,highDemLowWind,stInflow,0.291171457
hydro,h2402,highDemLowWind,stInflow,0.292386035
hydro,h2403,highDemLowWind,stInflow,0.293037241
hydro,h2404,highDemLowWind,stInflow,0.292259541
hydro,h2405,highDemLowWind,stInflow,0.292425899
hydro,h2406,highDemLowWind,stInflow,0.292379352
hydro,h2407,highDemLowWind,stInflow,0.310531116
hydro,h2408,highDemLowWind,stInflow,0.301153286
hydro,h2409,highDemLowWind,stInflow,0.405298772
hydro,h2410,highDemLowWind,stInflow,0.69258138
hydro,h2411,highDemLowWind,stInflow,2.845788763
hydro,h2412,highDemLowWind,stInflow,2.776166673
hydro,h2413,highDemLowWind,stInflow,2.136086115
hydro,h2414,highDemLowWind,stInflow,2.003053092
hydro,h2415,highDemLowWind,stInflow,0.938588733
hydro,h2416,highDemLowWind,stInflow,0.61741197
hydro,h2417,highDemLowWind,stInflow,0.397769512
hydro,h2418,highDemLowWind,stInflow,0.756430301
hydro,h2419,highDemLowWind,stInflow,1.097397287
hydro,h2420,highDemLowWind,stInflow,1.308940894
hydro,h2421,highDemLowWind,stInflow,1.955065763
hydro,h2422,highDemLowWind,stInflow,2.009113881
hydro,h2423,highDemLowWind,stInflow,1.204188712
hydro,h2424,highDemLowWind,stInflow,1.234280793
hydro,h2425,highDemLowWind,stInflow,2.682878775
hydro,h2426,highDemLowWind,stInflow,2.589456739
hydro,h2427,highDemLowWind,stInflow,1.730621775
hydro,h2428,highDemLowWind,stInflow,1.355034786
hydro,h2429,highDemLowWind,stInflow,0.87954723
hydro,h2430,highDemLowWind,stInflow,0.639385984
hydro,h2431,highDemLowWind,stInflow,0.508811693
hydro,h2432,highDemLowWind,stInflow,0.696203394
hydro,h2433,highDemLowWind,stInflow,0.96203725
hydro,h2434,highDemLowWind,stInflow,1.92633351
hydro,h2435,highDemLowWind,stInflow,1.289650342
hydro,h2436,highDemLowWind,stInflow,1.20248411
hydro,h2437,highDemLowWind,stInflow,0.806840455
hydro,h2438,highDemLowWind,stInflow,0.652995973
hydro,h2439,highDemLowWind,stInflow,0.473351364
hydro,h2440,highDemLowWind,stInflow,0.3410054
hydro,h2441,highDemLowWind,stInflow,0.298164704
hydro,h2442,highDemLowWind,stInflow,0.300925403
hydro,h2443,highDemLowWind,stInflow,0.297081735
hydro,h2444,highDemLowWind,stInflow,0.299674398
hydro,h2445,highDemLowWind,stInflow,0.299818172
hydro,h2446,highDemLowWind,stInflow,0.290601696
hydro,h2447,highDemLowWind,stInflow,0.291005431
hydro,h2448,highDemLowWind,stInflow,0.290693867
hydro,h2449,highDemLowWind,stInflow,0.290286554
hydro,h2450,highDemLowWind,stInflow,0.291779982
hydro,h2451,highDemLowWind,stInflow,0.295612092
hydro,h2452,highDemLowWind,stInflow,0.300133388
hydro,h2453,highDemLowWind,stInflow,0.297982266
hydro,h2454,highDemLowWind,stInflow,0.293928547
hydro,h2455,highDemLowWind,stInflow,0.291625798
hydro,h2456,highDemLowWind,stInflow,0.295285046
hydro,h2457,highDemLowWind,stInflow,0.295225353
hydro,h2458,highDemLowWind,stInflow,0.291676301
hydro,h2459,highDemLowWind,stInflow,0.29108146
hydro,h2460,highDemLowWind,stInflow,0.291741495
hydro,h2461,highDemLowWind,stInflow,0.292494698
hydro,h2462,highDemLowWind,stInflow,0.289917912
hydro,h2463,highDemLowWind,stInflow,0.289381017
hydro,h2464,highDemLowWind,stInflow,0.289917912
hydro,h2465,highDemLowWind,stInflow,0.289896678
hydro,h2466,highDemLowWind,stInflow,0.289483103
hydro,h2467,highDemLowWind,stInflow,0.291564029
hydro,h2468,highDemLowWind,stInflow,0.28943152
hydro,h2469,highDemLowWind,stInflow,0.290211101
hydro,h2470,highDemLowWind,stInflow,0.292302075
hydro,h2471,highDemLowWind,stInflow,0.291278248
hydro,h2472,highDemLowWind,stInflow,0.290550155
hydro,h2473,highDemLowWind,stInflow,0.290550155
hydro,h2474,highDemLowWind,stInflow,0.29121731
hydro,h2475,highDemLowWind,stInflow,0.291430661
hydro,h2476,highDemLowWind,stInflow,0.290966751
hydro,h2477,highDemLowWind,stInflow,0.290960663
hydro,h2478,highDemLowWind,stInflow,0.293408557
hydro,h2479,highDemLowWind,stInflow,0.297365466
hydro,h2480,highDemLowWind,stInflow,0.297423858
hydro,h2481,highDemLowWind,stInflow,0.293359805
hydro,h2482,highDemLowWind,stInflow,0.290501864
hydro,h2483,highDemLowWind,stInflow,0.29029985
hydro,h2484,highDemLowWind,stInflow,0.287589729
hydro,h2485,highDemLowWind,stInflow,0.287606253
hydro,h2486,highDemLowWind,stInflow,0.289891884
hydro,h2487,highDemLowWind,stInflow,0.288873494
hydro,h2488,highDemLowWind,stInflow,0.287972293
hydro,h2489,highDemLowWind,stInflow,0.287206983
hydro,h2490,highDemLowWind,stInflow,0.287774351
hydro,h2491,highDemLowWind,stInflow,0.288289141
hydro,h2492,highDemLowWind,stInflow,0.290537105
hydro,h2493,highDemLowWind,stInflow,0.293701993
hydro,h2494,highDemLowWind,stInflow,0.293927642
hydro,h2495,highDemLowWind,stInflow,0.290097832
hydro,h2496,highDemLowWind,stInflow,0.296250981
hydro,h2497,highDemLowWind,stInflow,0.320677011
hydro,h2498,highDemLowWind,stInflow,0.449729823
hydro,h2499,highDemLowWind,stInflow,1.006201751
hydro,h2500,highDemLowWind,stInflow,2.31281278
hydro,h2501,highDemLowWind,stInflow,2.908472856
hydro,h2502,highDemLowWind,stInflow,2.403661966
hydro,h2503,highDemLowWind,stInflow,1.645160429
hydro,h2504,highDemLowWind,stInflow,1.956284922
hydro,h2505,highDemLowWind,stInflow,1.705009972
hydro,h2506,highDemLowWind,stInflow,7.421258915
hydro,h2507,highDemLowWind,stInflow,5.980984485
hydro,h2508,highDemLowWind,stInflow,6.203016018
hydro,h2509,highDemLowWind,stInflow,8.734587791
hydro,h2510,highDemLowWind,stInflow,13.25409823
hydro,h2511,highDemLowWind,stInflow,17.35852586
hydro,h2512,highDemLowWind,stInflow,24.57073249
hydro,h2513,highDemLowWind,stInflow,13.75210417
hydro,h2514,highDemLowWind,stInflow,11.54828162
hydro,h2515,highDemLowWind,stInflow,21.23443491
hydro,h2516,highDemLowWind,stInflow,24.94704387
hydro,h2517,highDemLowWind,stInflow,15.22439502
hydro,h2518,highDemLowWind,stInflow,1.348247362
hydro,h2519,highDemLowWind,stInflow,1.072507349
hydro,h2520,highDemLowWind,stInflow,4.027861482
hydro,h2521,highDemLowWind,stInflow,3.294766134
hydro,h2522,highDemLowWind,stInflow,3.346433078
hydro,h2523,highDemLowWind,stInflow,4.620111749
hydro,h2524,highDemLowWind,stInflow,6.834479531
hydro,h2525,highDemLowWind,stInflow,8.858437149
hydro,h2526,highDemLowWind,stInflow,12.41942879
hydro,h2527,highDemLowWind,stInflow,6.866796118
hydro,h2528,highDemLowWind,stInflow,5.435682542
hydro,h2529,highDemLowWind,stInflow,10.11069396
hydro,h2530,highDemLowWind,stInflow,12.09365435
hydro,h2531,highDemLowWind,stInflow,7.417241676
hydro,h2532,highDemLowWind,stInflow,0.400787761
hydro,h2533,highDemLowWind,stInflow,0.324103886
hydro,h2534,highDemLowWind,stInflow,0.374028598
hydro,h2535,highDemLowWind,stInflow,0.368492131
hydro,h2536,highDemLowWind,stInflow,0.338779072
hydro,h2537,highDemLowWind,stInflow,0.342320666
hydro,h2538,highDemLowWind,stInflow,0.320462687
hydro,h2539,highDemLowWind,stInflow,0.31208879
hydro,h2540,highDemLowWind,stInflow,0.305802002
hydro,h2541,highDemLowWind,stInflow,0.303455828
hydro,h2542,highDemLowWind,stInflow,0.301530326
hydro,h2543,highDemLowWind,stInflow,0.290764793
hydro,h2544,highDemLowWind,stInflow,0.290778922
hydro,h2545,highDemLowWind,stInflow,0.291423292
hydro,h2546,highDemLowWind,stInflow,0.290453664
hydro,h2547,highDemLowWind,stInflow,0.289591281
hydro,h2548,highDemLowWind,stInflow,0.29009399
hydro,h2549,highDemLowWind,stInflow,0.29071108
hydro,h2550,highDemLowWind,stInflow,0.290916646
hydro,h2551,highDemLowWind,stInflow,0.291316902
hydro,h2552,highDemLowWind,stInflow,0.290787708
hydro,h2553,highDemLowWind,stInflow,0.2911878
hydro,h2554,highDemLowWind,stInflow,0.291023965
hydro,h2555,highDemLowWind,stInflow,0.289996901
hydro,h2556,highDemLowWind,stInflow,0.289717156
hydro,h2557,highDemLowWind,stInflow,0.290150713
hydro,h2558,highDemLowWind,stInflow,0.289239653
hydro,h2559,highDemLowWind,stInflow,0.290813959
hydro,h2560,highDemLowWind,stInflow,0.29020887
hydro,h2561,highDemLowWind,stInflow,0.291913794
hydro,h2562,highDemLowWind,stInflow,0.291954905
hydro,h2563,highDemLowWind,stInflow,0.290703223
hydro,h2564,highDemLowWind,stInflow,0.290927779
hydro,h2565,highDemLowWind,stInflow,0.292036289
hydro,h2566,highDemLowWind,stInflow,0.290199695
hydro,h2567,highDemLowWind,stInflow,0.290360358
hydro,h2568,highDemLowWind,stInflow,0.290609854
hydro,h2569,highDemLowWind,stInflow,0.289454543
hydro,h2570,highDemLowWind,stInflow,0.291292188
hydro,h2571,highDemLowWind,stInflow,0.291728865
hydro,h2572,highDemLowWind,stInflow,0.290618617
hydro,h2573,highDemLowWind,stInflow,0.29175843
hydro,h2574,highDemLowWind,stInflow,0.292146773
hydro,h2575,highDemLowWind,stInflow,0.289576496
hydro,h2576,highDemLowWind,stInflow,0.29111719
hydro,h2577,highDemLowWind,stInflow,0.290725964
hydro,h2578,highDemLowWind,stInflow,0.290523369
hydro,h2579,highDemLowWind,stInflow,0.290265299
hydro,h2580,highDemLowWind,stInflow,0.289004861
hydro,h2581,highDemLowWind,stInflow,0.288466314
hydro,h2582,highDemLowWind,stInflow,0.288559013
hydro,h2583,highDemLowWind,stInflow,0.28989836
hydro,h2584,highDemLowWind,stInflow,0.290163879
hydro,h2585,highDemLowWind,stInflow,0.291186683
hydro,h2586,highDemLowWind,stInflow,0.290559514
hydro,h2587,highDemLowWind,stInflow,0.289738864
hydro,h2588,highDemLowWind,stInflow,0.291519485
hydro,h2589,highDemLowWind,stInflow,0.289772902
hydro,h2590,highDemLowWind,stInflow,0.290911109
hydro,h2591,highDemLowWind,stInflow,0.290911109
hydro,h2592,highDemLowWind,stInflow,0.289361993
hydro,h2593,highDemLowWind,stInflow,0.289964336
hydro,h2594,highDemLowWind,stInflow,0.290130963
hydro,h2595,highDemLowWind,stInflow,0.288999071
hydro,h2596,highDemLowWind,stInflow,0.288999071
hydro,h2597,highDemLowWind,stInflow,0.291198387
hydro,h2598,highDemLowWind,stInflow,0.293006801
hydro,h2599,highDemLowWind,stInflow,0.290152645
hydro,h2600,highDemLowWind,stInflow,0.290152645
hydro,h2601,highDemLowWind,stInflow,0.290412588
hydro,h2602,highDemLowWind,stInflow,0.290751223
hydro,h2603,highDemLowWind,stInflow,0.290008718
hydro,h2604,highDemLowWind,stInflow,0.289689352
hydro,h2605,highDemLowWind,stInflow,0.289514662
hydro,h2606,highDemLowWind,stInflow,0.289049341
hydro,h2607,highDemLowWind,stInflow,0.289851955
hydro,h2608,highDemLowWind,stInflow,0.288723372
hydro,h2609,highDemLowWind,stInflow,0.288723372
hydro,h2610,highDemLowWind,stInflow,0.290659886
hydro,h2611,highDemLowWind,stInflow,0.289979061
hydro,h2612,highDemLowWind,stInflow,0.290430648
hydro,h2613,highDemLowWind,stInflow,0.290807803
hydro,h2614,highDemLowWind,stInflow,0.290163602
hydro,h2615,highDemLowWind,stInflow,0.292336073
hydro,h2616,highDemLowWind,stInflow,0.292336073
hydro,h2617,highDemLowWind,stInflow,0.290163602
hydro,h2618,highDemLowWind,stInflow,0.290814546
hydro,h2619,highDemLowWind,stInflow,0.292470862
hydro,h2620,highDemLowWind,stInflow,0.292019275
hydro,h2621,highDemLowWind,stInflow,0.291567669
hydro,h2622,highDemLowWind,stInflow,0.290148755
hydro,h2623,highDemLowWind,stInflow,0.290148755
hydro,h2624,highDemLowWind,stInflow,0.292165868
hydro,h2625,highDemLowWind,stInflow,0.289608808
hydro,h2626,highDemLowWind,stInflow,0.289444561
hydro,h2627,highDemLowWind,stInflow,0.289742258
hydro,h2628,highDemLowWind,stInflow,0.289182047
hydro,h2629,highDemLowWind,stInflow,0.292276363
hydro,h2630,highDemLowWind,stInflow,0.292046919
hydro,h2631,highDemLowWind,stInflow,0.28808385
hydro,h2632,highDemLowWind,stInflow,0.289860907
hydro,h2633,highDemLowWind,stInflow,0.290754688
hydro,h2634,highDemLowWind,stInflow,0.289629572
hydro,h2635,highDemLowWind,stInflow,0.289931494
hydro,h2636,highDemLowWind,stInflow,0.290919365
hydro,h2637,highDemLowWind,stInflow,0.290872708
hydro,h2638,highDemLowWind,stInflow,0.290149684
hydro,h2639,highDemLowWind,stInflow,0.289255904
hydro,h2640,highDemLowWind,stInflow,0.290361962
hydro,h2641,highDemLowWind,stInflow,0.292753742
hydro,h2642,highDemLowWind,stInflow,0.292833663
hydro,h2643,highDemLowWind,stInflow,0.293761053
hydro,h2644,highDemLowWind,stInflow,0.291769
hydro,h2645,highDemLowWind,stInflow,0.289472104
hydro,h2646,highDemLowWind,stInflow,0.293510806
hydro,h2647,highDemLowWind,stInflow,0.293016362
hydro,h2648,highDemLowWind,stInflow,0.288845188
hydro,h2649,highDemLowWind,stInflow,0.289209226
hydro,h2650,highDemLowWind,stInflow,0.290046699
hydro,h2651,highDemLowWind,stInflow,0.288963109
hydro,h2652,highDemLowWind,stInflow,0.289620687
hydro,h2653,highDemLowWind,stInflow,0.28869357
hydro,h2654,highDemLowWind,stInflow,0.289286543
hydro,h2655,highDemLowWind,stInflow,0.290396587
hydro,h2656,highDemLowWind,stInflow,0.291585758
hydro,h2657,highDemLowWind,stInflow,0.290436547
hydro,h2658,highDemLowWind,stInflow,0.289497881
hydro,h2659,highDemLowWind,stInflow,0.289440112
hydro,h2660,highDemLowWind,stInflow,0.290660741
hydro,h2661,highDemLowWind,stInflow,0.291003731
hydro,h2662,highDemLowWind,stInflow,0.288374394
hydro,h2663,highDemLowWind,stInflow,0.288480932
hydro,h2664,highDemLowWind,stInflow,0.289070347
hydro,h2665,highDemLowWind,stInflow,0.288751447
hydro,h2666,highDemLowWind,stInflow,0.289301242
hydro,h2667,highDemLowWind,stInflow,0.290845097
hydro,h2668,highDemLowWind,stInflow,0.290845097
hydro,h2669,highDemLowWind,stInflow,0.290918158
hydro,h2670,highDemLowWind,stInflow,0.296024952
hydro,h2671,highDemLowWind,stInflow,0.290160619
hydro,h2672,highDemLowWind,stInflow,0.288937589
hydro,h2673,highDemLowWind,stInflow,0.290707117
hydro,h2674,highDemLowWind,stInflow,0.288881077
hydro,h2675,highDemLowWind,stInflow,0.289092794
hydro,h2676,highDemLowWind,stInflow,0.28853764
hydro,h2677,highDemLowWind,stInflow,0.289666609
hydro,h2678,highDemLowWind,stInflow,0.289321796
hydro,h2679,highDemLowWind,stInflow,0.288235947
hydro,h2680,highDemLowWind,stInflow,0.289030559
hydro,h2681,highDemLowWind,stInflow,0.290957691
hydro,h2682,highDemLowWind,stInflow,0.291979591
hydro,h2683,highDemLowWind,stInflow,0.290890654
hydro,h2684,highDemLowWind,stInflow,0.291349782
hydro,h2685,highDemLowWind,stInflow,0.292087719
hydro,h2686,highDemLowWind,stInflow,0.290257607
hydro,h2687,highDemLowWind,stInflow,0.289984713
hydro,h2688,highDemLowWind,stInflow,0.287985702
hydro,h2689,highDemLowWind,stInflow,0.289554243
hydro,h2690,highDemLowWind,stInflow,0.288267396
hydro,h2691,highDemLowWind,stInflow,0.289729871
hydro,h2692,highDemLowWind,stInflow,0.288796525
hydro,h2693,highDemLowWind,stInflow,0.288454831
hydro,h2694,highDemLowWind,stInflow,0.290349118
hydro,h2695,highDemLowWind,stInflow,0.290349118
hydro,h2696,highDemLowWind,stInflow,0.288980265
hydro,h2697,highDemLowWind,stInflow,0.288435796
hydro,h2698,highDemLowWind,stInflow,0.287701132
hydro,h2699,highDemLowWind,stInflow,0.290820917
hydro,h2700,highDemLowWind,stInflow,0.289705275
hydro,h2701,highDemLowWind,stInflow,0.289072043
hydro,h2702,highDemLowWind,stInflow,0.28927444
hydro,h2703,highDemLowWind,stInflow,0.288446169
hydro,h2704,highDemLowWind,stInflow,0.288031491
hydro,h2705,highDemLowWind,stInflow,0.28817343
hydro,h2706,highDemLowWind,stInflow,0.288055012
hydro,h2707,highDemLowWind,stInflow,0.288903007
hydro,h2708,highDemLowWind,stInflow,0.289719518
hydro,h2709,highDemLowWind,stInflow,0.289719518
hydro,h2710,highDemLowWind,stInflow,0.288569973
hydro,h2711,highDemLowWind,stInflow,0.288958281
hydro,h2712,highDemLowWind,stInflow,0.288817434
hydro,h2713,highDemLowWind,stInflow,0.289051328
hydro,h2714,highDemLowWind,stInflow,0.288121566
hydro,h2715,highDemLowWind,stInflow,0.289451256
hydro,h2716,highDemLowWind,stInflow,0.289839565
hydro,h2717,highDemLowWind,stInflow,0.289531431
hydro,h2718,highDemLowWind,stInflow,0.291995597
hydro,h2719,highDemLowWind,stInflow,0.292041873
hydro,h2720,highDemLowWind,stInflow,0.289672278
hydro,h2721,highDemLowWind,stInflow,0.290705047
hydro,h2722,highDemLowWind,stInflow,0.288649392
hydro,h2723,highDemLowWind,stInflow,0.288502998
hydro,h2724,highDemLowWind,stInflow,0.288037901
hydro,h2725,highDemLowWind,stInflow,0.288840828
hydro,h2726,highDemLowWind,stInflow,0.288727045
hydro,h2727,highDemLowWind,stInflow,0.289465207
hydro,h2728,highDemLowWind,stInflow,0.29147979
hydro,h2729,highDemLowWind,stInflow,0.291663838
hydro,h2730,highDemLowWind,stInflow,0.290268134
hydro,h2731,highDemLowWind,stInflow,0.290831427
hydro,h2732,highDemLowWind,stInflow,0.291754699
hydro,h2733,highDemLowWind,stInflow,0.291754699
hydro,h2734,highDemLowWind,stInflow,0.289425772
hydro,h2735,highDemLowWind,stInflow,0.29102143
hydro,h2736,highDemLowWind,stInflow,0.290458136
hydro,h2737,highDemLowWind,stInflow,0.289098093
hydro,h2738,highDemLowWind,stInflow,0.288218454
hydro,h2739,highDemLowWind,stInflow,0.288218454
hydro,h2740,highDemLowWind,stInflow,0.288453981
hydro,h2741,highDemLowWind,stInflow,0.291687669
hydro,h2742,highDemLowWind,stInflow,0.296104832
hydro,h2743,highDemLowWind,stInflow,0.29468886
hydro,h2744,highDemLowWind,stInflow,0.291417176
hydro,h2745,highDemLowWind,stInflow,0.289570286
hydro,h2746,highDemLowWind,stInflow,0.289397733
hydro,h2747,highDemLowWind,stInflow,0.289239263
hydro,h2748,highDemLowWind,stInflow,0.288654623
hydro,h2749,highDemLowWind,stInflow,0.289041057
hydro,h2750,highDemLowWind,stInflow,0.289045323
hydro,h2751,highDemLowWind,stInflow,0.288688926
hydro,h2752,highDemLowWind,stInflow,0.289781441
hydro,h2753,highDemLowWind,stInflow,0.289805395
hydro,h2754,highDemLowWind,stInflow,0.289805395
hydro,h2755,highDemLowWind,stInflow,0.289724308
hydro,h2756,highDemLowWind,stInflow,0.289970634
hydro,h2757,highDemLowWind,stInflow,0.289737322
hydro,h2758,highDemLowWind,stInflow,0.289483832
hydro,h2759,highDemLowWind,stInflow,0.289011339
hydro,h2760,highDemLowWind,stInflow,0.288987385
hydro,h2761,highDemLowWind,stInflow,0.288270356
hydro,h2762,highDemLowWind,stInflow,0.288270356
hydro,h2763,highDemLowWind,stInflow,0.288422652
hydro,h2764,highDemLowWind,stInflow,0.288364777
hydro,h2765,highDemLowWind,stInflow,0.28981875
hydro,h2766,highDemLowWind,stInflow,0.290783539
