carrier_1,timestep_2,scenario,parameter,value
electricity,h4276,highDemLowWind,dem,1.9427501
electricity,h4277,highDemLowWind,dem,1.778234214
electricity,h4278,highDemLowWind,dem,1.688026431
electricity,h4279,highDemLowWind,dem,1.670834803
electricity,h4280,highDemLowWind,dem,1.668498283
electricity,h4281,highDemLowWind,dem,1.70951852
electricity,h4282,highDemLowWind,dem,1.867888672
electricity,h4283,highDemLowWind,dem,2.053676921
electricity,h4284,highDemLowWind,dem,2.236222537
electricity,h4285,highDemLowWind,dem,2.411218413
electricity,h4286,highDemLowWind,dem,2.532642715
electricity,h4287,highDemLowWind,dem,2.454891165
electricity,h4288,highDemLowWind,dem,2.447527334
electricity,h4289,highDemLowWind,dem,2.451313157
electricity,h4290,highDemLowWind,dem,2.360320542
electricity,h4291,highDemLowWind,dem,2.34146407
electricity,h4292,highDemLowWind,dem,2.34146407
electricity,h4293,highDemLowWind,dem,2.411956304
electricity,h4294,highDemLowWind,dem,2.476715725
electricity,h4295,highDemLowWind,dem,2.513660348
electricity,h4296,highDemLowWind,dem,2.527495013
electricity,h4297,highDemLowWind,dem,2.452114205
electricity,h4298,highDemLowWind,dem,2.375159695
electricity,h4299,highDemLowWind,dem,2.18359591
electricity,h4300,highDemLowWind,dem,1.900280079
electricity,h4301,highDemLowWind,dem,1.740533636
electricity,h4302,highDemLowWind,dem,1.61555545
electricity,h4303,highDemLowWind,dem,1.589525441
electricity,h4304,highDemLowWind,dem,1.585248209
electricity,h4305,highDemLowWind,dem,1.596994191
electricity,h4306,highDemLowWind,dem,1.646007369
electricity,h4307,highDemLowWind,dem,1.653045678
electricity,h4308,highDemLowWind,dem,1.821488197
electricity,h4309,highDemLowWind,dem,1.951360612
electricity,h4310,highDemLowWind,dem,2.110395532
electricity,h4311,highDemLowWind,dem,2.087961602
electricity,h4312,highDemLowWind,dem,2.086678908
electricity,h4313,highDemLowWind,dem,2.061091294
electricity,h4314,highDemLowWind,dem,1.968144225
electricity,h4315,highDemLowWind,dem,1.968144225
electricity,h4316,highDemLowWind,dem,1.986560778
electricity,h4317,highDemLowWind,dem,2.182209779
electricity,h4318,highDemLowWind,dem,2.367465623
electricity,h4319,highDemLowWind,dem,2.443905604
electricity,h4320,highDemLowWind,dem,2.436765276
electricity,h4321,highDemLowWind,dem,2.346829121
electricity,h4322,highDemLowWind,dem,2.293142995
electricity,h4323,highDemLowWind,dem,2.085486784
electricity,h4324,highDemLowWind,dem,1.895116767
electricity,h4325,highDemLowWind,dem,1.735445426
electricity,h4326,highDemLowWind,dem,1.630371088
electricity,h4327,highDemLowWind,dem,1.636314902
electricity,h4328,highDemLowWind,dem,1.661972079
electricity,h4329,highDemLowWind,dem,1.680421354
electricity,h4330,highDemLowWind,dem,1.700929964
electricity,h4331,highDemLowWind,dem,1.72852719
electricity,h4332,highDemLowWind,dem,1.851808262
electricity,h4333,highDemLowWind,dem,1.999414858
electricity,h4334,highDemLowWind,dem,2.160309958
electricity,h4335,highDemLowWind,dem,2.135060981
electricity,h4336,highDemLowWind,dem,2.117481215
electricity,h4337,highDemLowWind,dem,2.115842426
electricity,h4338,highDemLowWind,dem,2.080760761
electricity,h4339,highDemLowWind,dem,2.095456871
electricity,h4340,highDemLowWind,dem,2.104307706
electricity,h4341,highDemLowWind,dem,2.285366142
electricity,h4342,highDemLowWind,dem,2.402613079
electricity,h4343,highDemLowWind,dem,2.49418936
electricity,h4344,highDemLowWind,dem,2.46520855
electricity,h4345,highDemLowWind,dem,2.38263192
electricity,h4346,highDemLowWind,dem,2.322561395
electricity,h4347,highDemLowWind,dem,2.101652727
electricity,h4348,highDemLowWind,dem,1.947922734
electricity,h4349,highDemLowWind,dem,1.778544339
electricity,h4350,highDemLowWind,dem,1.685044208
electricity,h4351,highDemLowWind,dem,1.682052675
electricity,h4352,highDemLowWind,dem,1.690239509
electricity,h4353,highDemLowWind,dem,1.773092451
electricity,h4354,highDemLowWind,dem,1.913394475
electricity,h4355,highDemLowWind,dem,2.0942526
electricity,h4356,highDemLowWind,dem,2.316939812
electricity,h4357,highDemLowWind,dem,2.513584544
electricity,h4358,highDemLowWind,dem,2.652391054
electricity,h4359,highDemLowWind,dem,2.554159915
electricity,h4360,highDemLowWind,dem,2.455792987
electricity,h4361,highDemLowWind,dem,2.449481086
electricity,h4362,highDemLowWind,dem,2.339646253
electricity,h4363,highDemLowWind,dem,2.339646253
electricity,h4364,highDemLowWind,dem,2.339646253
electricity,h4365,highDemLowWind,dem,2.526258043
electricity,h4366,highDemLowWind,dem,2.661901721
electricity,h4367,highDemLowWind,dem,2.806378996
electricity,h4368,highDemLowWind,dem,2.801390217
electricity,h4369,highDemLowWind,dem,2.66709775
electricity,h4370,highDemLowWind,dem,2.547114763
electricity,h4371,highDemLowWind,dem,2.313007811
electricity,h4372,highDemLowWind,dem,1.947922734
electricity,h4373,highDemLowWind,dem,1.778544339
electricity,h4374,highDemLowWind,dem,1.684338946
electricity,h4375,highDemLowWind,dem,1.680518642
electricity,h4376,highDemLowWind,dem,1.668886972
electricity,h4377,highDemLowWind,dem,1.709927206
electricity,h4378,highDemLowWind,dem,1.868303437
electricity,h4379,highDemLowWind,dem,2.069315852
electricity,h4380,highDemLowWind,dem,2.254412911
electricity,h4381,highDemLowWind,dem,2.445419259
electricity,h4382,highDemLowWind,dem,2.592833674
electricity,h4383,highDemLowWind,dem,2.325437866
electricity,h4384,highDemLowWind,dem,2.324828354
electricity,h4385,highDemLowWind,dem,2.328581885
electricity,h4386,highDemLowWind,dem,2.310855052
electricity,h4387,highDemLowWind,dem,2.308437871
electricity,h4388,highDemLowWind,dem,2.312737222
electricity,h4389,highDemLowWind,dem,2.339503119
electricity,h4390,highDemLowWind,dem,2.373395907
electricity,h4391,highDemLowWind,dem,2.587846483
electricity,h4392,highDemLowWind,dem,2.650728261
electricity,h4393,highDemLowWind,dem,2.528427338
electricity,h4394,highDemLowWind,dem,2.41735737
electricity,h4395,highDemLowWind,dem,2.166650801
electricity,h4396,highDemLowWind,dem,1.949171538
electricity,h4397,highDemLowWind,dem,1.78456178
electricity,h4398,highDemLowWind,dem,1.688026431
electricity,h4399,highDemLowWind,dem,1.670834803
electricity,h4400,highDemLowWind,dem,1.670834803
electricity,h4401,highDemLowWind,dem,1.712590106
electricity,h4402,highDemLowWind,dem,1.870192563
electricity,h4403,highDemLowWind,dem,2.036242016
electricity,h4404,highDemLowWind,dem,2.206293874
electricity,h4405,highDemLowWind,dem,2.387538489
electricity,h4406,highDemLowWind,dem,2.488781476
electricity,h4407,highDemLowWind,dem,2.324828354
electricity,h4408,highDemLowWind,dem,2.311405239
electricity,h4409,highDemLowWind,dem,2.310855052
electricity,h4410,highDemLowWind,dem,2.307126874
electricity,h4411,highDemLowWind,dem,2.304710344
electricity,h4412,highDemLowWind,dem,2.304710344
electricity,h4413,highDemLowWind,dem,2.307701119
electricity,h4414,highDemLowWind,dem,2.348978325
electricity,h4415,highDemLowWind,dem,2.357464246
electricity,h4416,highDemLowWind,dem,2.379821926
electricity,h4417,highDemLowWind,dem,2.362124015
electricity,h4418,highDemLowWind,dem,2.303589047
electricity,h4419,highDemLowWind,dem,2.166383143
electricity,h4420,highDemLowWind,dem,1.949171538
electricity,h4421,highDemLowWind,dem,1.78456178
electricity,h4422,highDemLowWind,dem,1.688026431
electricity,h4423,highDemLowWind,dem,1.670834803
electricity,h4424,highDemLowWind,dem,1.670834803
electricity,h4425,highDemLowWind,dem,1.712590106
electricity,h4426,highDemLowWind,dem,1.864726889
electricity,h4427,highDemLowWind,dem,2.033718869
electricity,h4428,highDemLowWind,dem,2.181500585
electricity,h4429,highDemLowWind,dem,2.29903673
electricity,h4430,highDemLowWind,dem,2.440594435
electricity,h4431,highDemLowWind,dem,2.325437866
electricity,h4432,highDemLowWind,dem,2.325437866
electricity,h4433,highDemLowWind,dem,2.329191561
electricity,h4434,highDemLowWind,dem,2.329191561
electricity,h4435,highDemLowWind,dem,2.329191561
electricity,h4436,highDemLowWind,dem,2.329191561
electricity,h4437,highDemLowWind,dem,2.355414542
electricity,h4438,highDemLowWind,dem,2.373395907
electricity,h4439,highDemLowWind,dem,2.396871021
electricity,h4440,highDemLowWind,dem,2.403307578
electricity,h4441,highDemLowWind,dem,2.362124015
electricity,h4442,highDemLowWind,dem,2.293701849
electricity,h4443,highDemLowWind,dem,2.166383143
electricity,h4444,highDemLowWind,dem,1.949171538
electricity,h4445,highDemLowWind,dem,1.78456178
electricity,h4446,highDemLowWind,dem,1.688026431
electricity,h4447,highDemLowWind,dem,1.670834803
electricity,h4448,highDemLowWind,dem,1.670834803
electricity,h4449,highDemLowWind,dem,1.712590106
electricity,h4450,highDemLowWind,dem,1.864726889
electricity,h4451,highDemLowWind,dem,2.033718869
electricity,h4452,highDemLowWind,dem,2.181500585
electricity,h4453,highDemLowWind,dem,2.29903673
electricity,h4454,highDemLowWind,dem,2.408118219
electricity,h4455,highDemLowWind,dem,2.325437866
electricity,h4456,highDemLowWind,dem,2.325437866
electricity,h4457,highDemLowWind,dem,2.328581885
electricity,h4458,highDemLowWind,dem,2.328581885
electricity,h4459,highDemLowWind,dem,2.326161622
electricity,h4460,highDemLowWind,dem,2.326161622
electricity,h4461,highDemLowWind,dem,2.331028024
electricity,h4462,highDemLowWind,dem,2.354428203
electricity,h4463,highDemLowWind,dem,2.357464246
electricity,h4464,highDemLowWind,dem,2.379821926
electricity,h4465,highDemLowWind,dem,2.352291828
electricity,h4466,highDemLowWind,dem,2.289912126
electricity,h4467,highDemLowWind,dem,2.166383143
electricity,h4468,highDemLowWind,dem,1.923333125
electricity,h4469,highDemLowWind,dem,1.76325349
electricity,h4470,highDemLowWind,dem,1.63175875
electricity,h4471,highDemLowWind,dem,1.605685119
electricity,h4472,highDemLowWind,dem,1.599170419
electricity,h4473,highDemLowWind,dem,1.610933479
electricity,h4474,highDemLowWind,dem,1.660016811
electricity,h4475,highDemLowWind,dem,1.677288319
electricity,h4476,highDemLowWind,dem,1.816585392
electricity,h4477,highDemLowWind,dem,1.891310578
electricity,h4478,highDemLowWind,dem,1.999527559
electricity,h4479,highDemLowWind,dem,1.992872935
electricity,h4480,highDemLowWind,dem,2.007543405
electricity,h4481,highDemLowWind,dem,2.024983887
electricity,h4482,highDemLowWind,dem,2.046480975
electricity,h4483,highDemLowWind,dem,2.046480975
electricity,h4484,highDemLowWind,dem,2.052765088
electricity,h4485,highDemLowWind,dem,2.226794153
electricity,h4486,highDemLowWind,dem,2.30854468
electricity,h4487,highDemLowWind,dem,2.450119458
electricity,h4488,highDemLowWind,dem,2.445673433
electricity,h4489,highDemLowWind,dem,2.383323629
electricity,h4490,highDemLowWind,dem,2.383643639
electricity,h4491,highDemLowWind,dem,2.186689448
electricity,h4492,highDemLowWind,dem,1.923575859
electricity,h4493,highDemLowWind,dem,1.763015986
electricity,h4494,highDemLowWind,dem,1.638680147
electricity,h4495,highDemLowWind,dem,1.610434231
electricity,h4496,highDemLowWind,dem,1.603916319
electricity,h4497,highDemLowWind,dem,1.615685172
electricity,h4498,highDemLowWind,dem,1.66295752
electricity,h4499,highDemLowWind,dem,1.720998407
electricity,h4500,highDemLowWind,dem,1.865021959
electricity,h4501,highDemLowWind,dem,1.999124766
electricity,h4502,highDemLowWind,dem,2.167733159
electricity,h4503,highDemLowWind,dem,2.19988009
electricity,h4504,highDemLowWind,dem,2.209001369
electricity,h4505,highDemLowWind,dem,2.212723086
electricity,h4506,highDemLowWind,dem,2.208647246
electricity,h4507,highDemLowWind,dem,2.217862627
electricity,h4508,highDemLowWind,dem,2.249480168
electricity,h4509,highDemLowWind,dem,2.393731904
electricity,h4510,highDemLowWind,dem,2.476458872
electricity,h4511,highDemLowWind,dem,2.515431577
electricity,h4512,highDemLowWind,dem,2.508256795
electricity,h4513,highDemLowWind,dem,2.443298046
electricity,h4514,highDemLowWind,dem,2.422695481
electricity,h4515,highDemLowWind,dem,2.174077924
electricity,h4516,highDemLowWind,dem,1.966851716
electricity,h4517,highDemLowWind,dem,1.813753617
electricity,h4518,highDemLowWind,dem,1.716796855
electricity,h4519,highDemLowWind,dem,1.730220126
electricity,h4520,highDemLowWind,dem,1.738943935
electricity,h4521,highDemLowWind,dem,1.781002633
electricity,h4522,highDemLowWind,dem,1.913394475
electricity,h4523,highDemLowWind,dem,2.089972045
electricity,h4524,highDemLowWind,dem,2.312586493
electricity,h4525,highDemLowWind,dem,2.512310046
electricity,h4526,highDemLowWind,dem,2.652391054
electricity,h4527,highDemLowWind,dem,2.62116589
electricity,h4528,highDemLowWind,dem,2.607649829
electricity,h4529,highDemLowWind,dem,2.578311463
electricity,h4530,highDemLowWind,dem,2.546507617
electricity,h4531,highDemLowWind,dem,2.555944485
electricity,h4532,highDemLowWind,dem,2.582586204
electricity,h4533,highDemLowWind,dem,2.714536077
electricity,h4534,highDemLowWind,dem,2.772487235
electricity,h4535,highDemLowWind,dem,2.841558186
electricity,h4536,highDemLowWind,dem,2.813914658
electricity,h4537,highDemLowWind,dem,2.654601567
electricity,h4538,highDemLowWind,dem,2.540963524
electricity,h4539,highDemLowWind,dem,2.31686503
electricity,h4540,highDemLowWind,dem,2.012401019
electricity,h4541,highDemLowWind,dem,1.841249009
electricity,h4542,highDemLowWind,dem,1.761993131
electricity,h4543,highDemLowWind,dem,1.747994241
electricity,h4544,highDemLowWind,dem,1.755909681
electricity,h4545,highDemLowWind,dem,1.795537784
electricity,h4546,highDemLowWind,dem,1.939450988
electricity,h4547,highDemLowWind,dem,2.089972045
electricity,h4548,highDemLowWind,dem,2.312586493
electricity,h4549,highDemLowWind,dem,2.512310046
electricity,h4550,highDemLowWind,dem,2.618126982
electricity,h4551,highDemLowWind,dem,2.531052287
electricity,h4552,highDemLowWind,dem,2.445695735
electricity,h4553,highDemLowWind,dem,2.425127618
electricity,h4554,highDemLowWind,dem,2.339646253
electricity,h4555,highDemLowWind,dem,2.358500292
electricity,h4556,highDemLowWind,dem,2.430370006
electricity,h4557,highDemLowWind,dem,2.496189427
electricity,h4558,highDemLowWind,dem,2.652936685
electricity,h4559,highDemLowWind,dem,2.652936685
electricity,h4560,highDemLowWind,dem,2.650728261
electricity,h4561,highDemLowWind,dem,2.537320938
electricity,h4562,highDemLowWind,dem,2.41735737
electricity,h4563,highDemLowWind,dem,2.166650801
electricity,h4564,highDemLowWind,dem,1.949171538
electricity,h4565,highDemLowWind,dem,1.78456178
electricity,h4566,highDemLowWind,dem,1.688026431
electricity,h4567,highDemLowWind,dem,1.670834803
electricity,h4568,highDemLowWind,dem,1.670834803
electricity,h4569,highDemLowWind,dem,1.712590106
electricity,h4570,highDemLowWind,dem,1.864726889
electricity,h4571,highDemLowWind,dem,2.033718869
electricity,h4572,highDemLowWind,dem,2.188126433
electricity,h4573,highDemLowWind,dem,2.336729261
electricity,h4574,highDemLowWind,dem,2.485792305
electricity,h4575,highDemLowWind,dem,2.410481778
electricity,h4576,highDemLowWind,dem,2.335889754
electricity,h4577,highDemLowWind,dem,2.329191561
electricity,h4578,highDemLowWind,dem,2.329191561
electricity,h4579,highDemLowWind,dem,2.329191561
electricity,h4580,highDemLowWind,dem,2.329191561
electricity,h4581,highDemLowWind,dem,2.339503119
electricity,h4582,highDemLowWind,dem,2.373395907
electricity,h4583,highDemLowWind,dem,2.472203232
electricity,h4584,highDemLowWind,dem,2.478673035
electricity,h4585,highDemLowWind,dem,2.417528731
electricity,h4586,highDemLowWind,dem,2.334898417
electricity,h4587,highDemLowWind,dem,2.166383143
electricity,h4588,highDemLowWind,dem,1.949171538
electricity,h4589,highDemLowWind,dem,1.78456178
electricity,h4590,highDemLowWind,dem,1.688026431
electricity,h4591,highDemLowWind,dem,1.670834803
electricity,h4592,highDemLowWind,dem,1.670834803
electricity,h4593,highDemLowWind,dem,1.713893598
electricity,h4594,highDemLowWind,dem,1.866048996
electricity,h4595,highDemLowWind,dem,2.033718869
electricity,h4596,highDemLowWind,dem,2.181500585
electricity,h4597,highDemLowWind,dem,2.285231419
electricity,h4598,highDemLowWind,dem,2.327255051
electricity,h4599,highDemLowWind,dem,2.307106302
electricity,h4600,highDemLowWind,dem,2.307106302
electricity,h4601,highDemLowWind,dem,2.310855052
electricity,h4602,highDemLowWind,dem,2.310855052
electricity,h4603,highDemLowWind,dem,2.308437871
electricity,h4604,highDemLowWind,dem,2.312737222
electricity,h4605,highDemLowWind,dem,2.331028024
electricity,h4606,highDemLowWind,dem,2.357464246
electricity,h4607,highDemLowWind,dem,2.433658409
electricity,h4608,highDemLowWind,dem,2.486850103
electricity,h4609,highDemLowWind,dem,2.438150863
electricity,h4610,highDemLowWind,dem,2.358611736
electricity,h4611,highDemLowWind,dem,2.166383143
electricity,h4612,highDemLowWind,dem,1.949171538
electricity,h4613,highDemLowWind,dem,1.78456178
electricity,h4614,highDemLowWind,dem,1.688026431
electricity,h4615,highDemLowWind,dem,1.670834803
electricity,h4616,highDemLowWind,dem,1.670834803
electricity,h4617,highDemLowWind,dem,1.712590106
electricity,h4618,highDemLowWind,dem,1.864726889
electricity,h4619,highDemLowWind,dem,2.036242016
electricity,h4620,highDemLowWind,dem,2.190680526
electricity,h4621,highDemLowWind,dem,2.370671006
electricity,h4622,highDemLowWind,dem,2.523079614
electricity,h4623,highDemLowWind,dem,2.57173767
electricity,h4624,highDemLowWind,dem,2.574493614
electricity,h4625,highDemLowWind,dem,2.578311463
electricity,h4626,highDemLowWind,dem,2.560726207
electricity,h4627,highDemLowWind,dem,2.570171823
electricity,h4628,highDemLowWind,dem,2.614464635
electricity,h4629,highDemLowWind,dem,2.714536077
electricity,h4630,highDemLowWind,dem,2.772487235
electricity,h4631,highDemLowWind,dem,2.782412229
electricity,h4632,highDemLowWind,dem,2.762707521
electricity,h4633,highDemLowWind,dem,2.632241514
electricity,h4634,highDemLowWind,dem,2.547114763
electricity,h4635,highDemLowWind,dem,2.311602865
electricity,h4636,highDemLowWind,dem,1.918159414
electricity,h4637,highDemLowWind,dem,1.758154257
electricity,h4638,highDemLowWind,dem,1.635494664
electricity,h4639,highDemLowWind,dem,1.610434231
electricity,h4640,highDemLowWind,dem,1.603916319
electricity,h4641,highDemLowWind,dem,1.615685172
electricity,h4642,highDemLowWind,dem,1.66295752
electricity,h4643,highDemLowWind,dem,1.706190353
electricity,h4644,highDemLowWind,dem,1.864650531
electricity,h4645,highDemLowWind,dem,1.995587646
electricity,h4646,highDemLowWind,dem,2.162755054
electricity,h4647,highDemLowWind,dem,2.18356773
electricity,h4648,highDemLowWind,dem,2.172244707
electricity,h4649,highDemLowWind,dem,2.15918483
electricity,h4650,highDemLowWind,dem,2.115432686
electricity,h4651,highDemLowWind,dem,2.078431274
electricity,h4652,highDemLowWind,dem,2.087270103
electricity,h4653,highDemLowWind,dem,2.216860587
electricity,h4654,highDemLowWind,dem,2.30854468
electricity,h4655,highDemLowWind,dem,2.457462267
electricity,h4656,highDemLowWind,dem,2.453014023
electricity,h4657,highDemLowWind,dem,2.40217355
electricity,h4658,highDemLowWind,dem,2.402493981
electricity,h4659,highDemLowWind,dem,2.182135742
electricity,h4660,highDemLowWind,dem,1.923333125
electricity,h4661,highDemLowWind,dem,1.76325349
electricity,h4662,highDemLowWind,dem,1.63175875
electricity,h4663,highDemLowWind,dem,1.603364046
electricity,h4664,highDemLowWind,dem,1.59685092
electricity,h4665,highDemLowWind,dem,1.610933479
electricity,h4666,highDemLowWind,dem,1.660016811
electricity,h4667,highDemLowWind,dem,1.68595123
electricity,h4668,highDemLowWind,dem,1.854925979
electricity,h4669,highDemLowWind,dem,1.985181577
electricity,h4670,highDemLowWind,dem,2.163248319
electricity,h4671,highDemLowWind,dem,2.18356773
electricity,h4672,highDemLowWind,dem,2.206894792
electricity,h4673,highDemLowWind,dem,2.210615917
electricity,h4674,highDemLowWind,dem,2.171891573
electricity,h4675,highDemLowWind,dem,2.181081559
electricity,h4676,highDemLowWind,dem,2.21261132
electricity,h4677,highDemLowWind,dem,2.365347636
electricity,h4678,highDemLowWind,dem,2.467745653
electricity,h4679,highDemLowWind,dem,2.545803307
electricity,h4680,highDemLowWind,dem,2.522537913
electricity,h4681,highDemLowWind,dem,2.437330426
electricity,h4682,highDemLowWind,dem,2.405854063
electricity,h4683,highDemLowWind,dem,2.174077924
electricity,h4684,highDemLowWind,dem,2.012401019
electricity,h4685,highDemLowWind,dem,1.829408718
electricity,h4686,highDemLowWind,dem,1.755211845
electricity,h4687,highDemLowWind,dem,1.743095562
electricity,h4688,highDemLowWind,dem,1.738943935
electricity,h4689,highDemLowWind,dem,1.787800399
electricity,h4690,highDemLowWind,dem,1.939450988
electricity,h4691,highDemLowWind,dem,2.124773778
electricity,h4692,highDemLowWind,dem,2.319049304
electricity,h4693,highDemLowWind,dem,2.517346984
electricity,h4694,highDemLowWind,dem,2.652391054
electricity,h4695,highDemLowWind,dem,2.531052287
electricity,h4696,highDemLowWind,dem,2.533800919
electricity,h4697,highDemLowWind,dem,2.490391349
electricity,h4698,highDemLowWind,dem,2.449481086
electricity,h4699,highDemLowWind,dem,2.458857148
electricity,h4700,highDemLowWind,dem,2.467946975
electricity,h4701,highDemLowWind,dem,2.612797181
electricity,h4702,highDemLowWind,dem,2.693940461
electricity,h4703,highDemLowWind,dem,2.782412229
electricity,h4704,highDemLowWind,dem,2.762707521
electricity,h4705,highDemLowWind,dem,2.632241514
electricity,h4706,highDemLowWind,dem,2.526127503
electricity,h4707,highDemLowWind,dem,2.311602865
electricity,h4708,highDemLowWind,dem,1.947922734
electricity,h4709,highDemLowWind,dem,1.778544339
electricity,h4710,highDemLowWind,dem,1.684338946
electricity,h4711,highDemLowWind,dem,1.668182842
electricity,h4712,highDemLowWind,dem,1.668182842
electricity,h4713,highDemLowWind,dem,1.709927206
electricity,h4714,highDemLowWind,dem,1.868303437
electricity,h4715,highDemLowWind,dem,2.068893962
electricity,h4716,highDemLowWind,dem,2.254412911
electricity,h4717,highDemLowWind,dem,2.440543129
electricity,h4718,highDemLowWind,dem,2.592833674
electricity,h4719,highDemLowWind,dem,2.335889754
electricity,h4720,highDemLowWind,dem,2.325437866
electricity,h4721,highDemLowWind,dem,2.328581885
electricity,h4722,highDemLowWind,dem,2.328581885
electricity,h4723,highDemLowWind,dem,2.308437871
electricity,h4724,highDemLowWind,dem,2.308437871
electricity,h4725,highDemLowWind,dem,2.312000243
electricity,h4726,highDemLowWind,dem,2.348978325
electricity,h4727,highDemLowWind,dem,2.433658409
electricity,h4728,highDemLowWind,dem,2.486850103
electricity,h4729,highDemLowWind,dem,2.409390154
electricity,h4730,highDemLowWind,dem,2.334898417
electricity,h4731,highDemLowWind,dem,2.166383143
electricity,h4732,highDemLowWind,dem,1.949171538
electricity,h4733,highDemLowWind,dem,1.78456178
electricity,h4734,highDemLowWind,dem,1.688026431
electricity,h4735,highDemLowWind,dem,1.670834803
electricity,h4736,highDemLowWind,dem,1.670834803
electricity,h4737,highDemLowWind,dem,1.712590106
electricity,h4738,highDemLowWind,dem,1.867213836
electricity,h4739,highDemLowWind,dem,2.036242016
electricity,h4740,highDemLowWind,dem,2.190680526
electricity,h4741,highDemLowWind,dem,2.336729261
electricity,h4742,highDemLowWind,dem,2.449630822
electricity,h4743,highDemLowWind,dem,2.324828354
electricity,h4744,highDemLowWind,dem,2.316362459
electricity,h4745,highDemLowWind,dem,2.315155152
electricity,h4746,highDemLowWind,dem,2.310855052
electricity,h4747,highDemLowWind,dem,2.304710344
electricity,h4748,highDemLowWind,dem,2.308437871
electricity,h4749,highDemLowWind,dem,2.307701119
electricity,h4750,highDemLowWind,dem,2.348978325
electricity,h4751,highDemLowWind,dem,2.357464246
electricity,h4752,highDemLowWind,dem,2.363883064
electricity,h4753,highDemLowWind,dem,2.332449176
electricity,h4754,highDemLowWind,dem,2.274075533
electricity,h4755,highDemLowWind,dem,2.166383143
electricity,h4756,highDemLowWind,dem,1.949171538
electricity,h4757,highDemLowWind,dem,1.78456178
electricity,h4758,highDemLowWind,dem,1.688026431
electricity,h4759,highDemLowWind,dem,1.670834803
electricity,h4760,highDemLowWind,dem,1.670834803
electricity,h4761,highDemLowWind,dem,1.712590106
electricity,h4762,highDemLowWind,dem,1.872501601
electricity,h4763,highDemLowWind,dem,2.069315852
electricity,h4764,highDemLowWind,dem,2.273853396
electricity,h4765,highDemLowWind,dem,2.468469263
electricity,h4766,highDemLowWind,dem,2.648504974
electricity,h4767,highDemLowWind,dem,2.697554978
electricity,h4768,highDemLowWind,dem,2.685178435
electricity,h4769,highDemLowWind,dem,2.689023146
electricity,h4770,highDemLowWind,dem,2.673697249
electricity,h4771,highDemLowWind,dem,2.68321097
electricity,h4772,highDemLowWind,dem,2.694925283
electricity,h4773,highDemLowWind,dem,2.77791832
electricity,h4774,highDemLowWind,dem,2.826406459
electricity,h4775,highDemLowWind,dem,2.841558186
electricity,h4776,highDemLowWind,dem,2.813914658
electricity,h4777,highDemLowWind,dem,2.654601567
electricity,h4778,highDemLowWind,dem,2.554241462
electricity,h4779,highDemLowWind,dem,2.315358583
electricity,h4780,highDemLowWind,dem,1.977465402
electricity,h4781,highDemLowWind,dem,1.829408718
electricity,h4782,highDemLowWind,dem,1.752503761
electricity,h4783,highDemLowWind,dem,1.738943935
electricity,h4784,highDemLowWind,dem,1.738943935
electricity,h4785,highDemLowWind,dem,1.781002633
electricity,h4786,highDemLowWind,dem,1.913394475
electricity,h4787,highDemLowWind,dem,2.089972045
electricity,h4788,highDemLowWind,dem,2.312586493
electricity,h4789,highDemLowWind,dem,2.513584544
electricity,h4790,highDemLowWind,dem,2.652391054
electricity,h4791,highDemLowWind,dem,2.667083492
electricity,h4792,highDemLowWind,dem,2.6698562
electricity,h4793,highDemLowWind,dem,2.673697249
electricity,h4794,highDemLowWind,dem,2.657261217
electricity,h4795,highDemLowWind,dem,2.66676518
electricity,h4796,highDemLowWind,dem,2.694925283
electricity,h4797,highDemLowWind,dem,2.789464039
electricity,h4798,highDemLowWind,dem,2.841558186
electricity,h4799,highDemLowWind,dem,2.846474522
electricity,h4800,highDemLowWind,dem,2.7859707
electricity,h4801,highDemLowWind,dem,2.631004491
electricity,h4802,highDemLowWind,dem,2.534421082
electricity,h4803,highDemLowWind,dem,2.298388766
electricity,h4804,highDemLowWind,dem,1.982922353
electricity,h4805,highDemLowWind,dem,1.843122474
electricity,h4806,highDemLowWind,dem,1.737802646
electricity,h4807,highDemLowWind,dem,1.712485892
electricity,h4808,highDemLowWind,dem,1.716547733
electricity,h4809,highDemLowWind,dem,1.72542895
electricity,h4810,highDemLowWind,dem,1.716170175
electricity,h4811,highDemLowWind,dem,1.789014228
electricity,h4812,highDemLowWind,dem,1.900268946
electricity,h4813,highDemLowWind,dem,2.060298709
electricity,h4814,highDemLowWind,dem,2.249895329
electricity,h4815,highDemLowWind,dem,2.25218979
electricity,h4816,highDemLowWind,dem,2.227801753
electricity,h4817,highDemLowWind,dem,2.216798075
electricity,h4818,highDemLowWind,dem,2.216304597
electricity,h4819,highDemLowWind,dem,2.225525588
electricity,h4820,highDemLowWind,dem,2.25364079
electricity,h4821,highDemLowWind,dem,2.403096788
electricity,h4822,highDemLowWind,dem,2.53775927
electricity,h4823,highDemLowWind,dem,2.566852125
electricity,h4824,highDemLowWind,dem,2.517270853
electricity,h4825,highDemLowWind,dem,2.433613537
electricity,h4826,highDemLowWind,dem,2.405854063
electricity,h4827,highDemLowWind,dem,2.174077924
electricity,h4828,highDemLowWind,dem,1.977081486
electricity,h4829,highDemLowWind,dem,1.824033231
electricity,h4830,highDemLowWind,dem,1.719594915
electricity,h4831,highDemLowWind,dem,1.696929645
electricity,h4832,highDemLowWind,dem,1.698212744
electricity,h4833,highDemLowWind,dem,1.72542895
electricity,h4834,highDemLowWind,dem,1.731423746
