carrier_1,timestep_2,scenario,parameter,value
electricity,h5173,highDemLowHydro,dem,2.001323088
electricity,h5174,highDemLowHydro,dem,2.170879548
electricity,h5175,highDemLowHydro,dem,2.122653062
electricity,h5176,highDemLowHydro,dem,2.121367139
electricity,h5177,highDemLowHydro,dem,2.095709054
electricity,h5178,highDemLowHydro,dem,2.046480975
electricity,h5179,highDemLowHydro,dem,2.02096788
electricity,h5180,highDemLowHydro,dem,2.02096788
electricity,h5181,highDemLowHydro,dem,2.13005666
electricity,h5182,highDemLowHydro,dem,2.248128724
electricity,h5183,highDemLowHydro,dem,2.469955455
electricity,h5184,highDemLowHydro,dem,2.445665491
electricity,h5185,highDemLowHydro,dem,2.399475448
electricity,h5186,highDemLowHydro,dem,2.404399658
electricity,h5187,highDemLowHydro,dem,2.185872669
electricity,h5188,highDemLowHydro,dem,1.951202323
electricity,h5189,highDemLowHydro,dem,1.781774617
electricity,h5190,highDemLowHydro,dem,1.687540078
electricity,h5191,highDemLowHydro,dem,1.668182842
electricity,h5192,highDemLowHydro,dem,1.668182842
electricity,h5193,highDemLowHydro,dem,1.709210722
electricity,h5194,highDemLowHydro,dem,1.868303437
electricity,h5195,highDemLowHydro,dem,2.068893962
electricity,h5196,highDemLowHydro,dem,2.249174681
electricity,h5197,highDemLowHydro,dem,2.437223562
electricity,h5198,highDemLowHydro,dem,2.540122661
electricity,h5199,highDemLowHydro,dem,2.325437866
electricity,h5200,highDemLowHydro,dem,2.324828354
electricity,h5201,highDemLowHydro,dem,2.328581885
electricity,h5202,highDemLowHydro,dem,2.315155152
electricity,h5203,highDemLowHydro,dem,2.312737222
electricity,h5204,highDemLowHydro,dem,2.312737222
electricity,h5205,highDemLowHydro,dem,2.331028024
electricity,h5206,highDemLowHydro,dem,2.348978325
electricity,h5207,highDemLowHydro,dem,2.536026615
electricity,h5208,highDemLowHydro,dem,2.515141217
electricity,h5209,highDemLowHydro,dem,2.456748061
electricity,h5210,highDemLowHydro,dem,2.377106743
electricity,h5211,highDemLowHydro,dem,2.162836764
electricity,h5212,highDemLowHydro,dem,1.949171538
electricity,h5213,highDemLowHydro,dem,1.78456178
electricity,h5214,highDemLowHydro,dem,1.687426499
electricity,h5215,highDemLowHydro,dem,1.668182842
electricity,h5216,highDemLowHydro,dem,1.668182842
electricity,h5217,highDemLowHydro,dem,1.730647946
electricity,h5218,highDemLowHydro,dem,1.902727252
electricity,h5219,highDemLowHydro,dem,2.073001906
electricity,h5220,highDemLowHydro,dem,2.301344303
electricity,h5221,highDemLowHydro,dem,2.468469263
electricity,h5222,highDemLowHydro,dem,2.591933833
electricity,h5223,highDemLowHydro,dem,2.335889754
electricity,h5224,highDemLowHydro,dem,2.325437866
electricity,h5225,highDemLowHydro,dem,2.329191561
electricity,h5226,highDemLowHydro,dem,2.328581885
electricity,h5227,highDemLowHydro,dem,2.326161622
electricity,h5228,highDemLowHydro,dem,2.326161622
electricity,h5229,highDemLowHydro,dem,2.339503119
electricity,h5230,highDemLowHydro,dem,2.433658409
electricity,h5231,highDemLowHydro,dem,2.661901721
electricity,h5232,highDemLowHydro,dem,2.674013837
electricity,h5233,highDemLowHydro,dem,2.569105732
electricity,h5234,highDemLowHydro,dem,2.462890264
electricity,h5235,highDemLowHydro,dem,2.271601137
electricity,h5236,highDemLowHydro,dem,1.949171538
electricity,h5237,highDemLowHydro,dem,1.78456178
electricity,h5238,highDemLowHydro,dem,1.688026431
electricity,h5239,highDemLowHydro,dem,1.670834803
electricity,h5240,highDemLowHydro,dem,1.668498283
electricity,h5241,highDemLowHydro,dem,1.712590106
electricity,h5242,highDemLowHydro,dem,1.872501601
electricity,h5243,highDemLowHydro,dem,2.036242016
electricity,h5244,highDemLowHydro,dem,2.188126433
electricity,h5245,highDemLowHydro,dem,2.336729261
electricity,h5246,highDemLowHydro,dem,2.488781476
electricity,h5247,highDemLowHydro,dem,2.418620664
electricity,h5248,highDemLowHydro,dem,2.384755216
electricity,h5249,highDemLowHydro,dem,2.329191561
electricity,h5250,highDemLowHydro,dem,2.328581885
electricity,h5251,highDemLowHydro,dem,2.326161622
electricity,h5252,highDemLowHydro,dem,2.317694917
electricity,h5253,highDemLowHydro,dem,2.331028024
electricity,h5254,highDemLowHydro,dem,2.348978325
electricity,h5255,highDemLowHydro,dem,2.357464246
electricity,h5256,highDemLowHydro,dem,2.363883064
electricity,h5257,highDemLowHydro,dem,2.332449176
electricity,h5258,highDemLowHydro,dem,2.274075533
electricity,h5259,highDemLowHydro,dem,2.166383143
electricity,h5260,highDemLowHydro,dem,1.949171538
electricity,h5261,highDemLowHydro,dem,1.78456178
electricity,h5262,highDemLowHydro,dem,1.688026431
electricity,h5263,highDemLowHydro,dem,1.670834803
electricity,h5264,highDemLowHydro,dem,1.670834803
electricity,h5265,highDemLowHydro,dem,1.712590106
electricity,h5266,highDemLowHydro,dem,1.872501601
electricity,h5267,highDemLowHydro,dem,2.065628218
electricity,h5268,highDemLowHydro,dem,2.25116891
electricity,h5269,highDemLowHydro,dem,2.438114222
electricity,h5270,highDemLowHydro,dem,2.572351668
electricity,h5271,highDemLowHydro,dem,2.57173767
electricity,h5272,highDemLowHydro,dem,2.574493614
electricity,h5273,highDemLowHydro,dem,2.560726207
electricity,h5274,highDemLowHydro,dem,2.53760865
electricity,h5275,highDemLowHydro,dem,2.547040022
electricity,h5276,highDemLowHydro,dem,2.573666317
electricity,h5277,highDemLowHydro,dem,2.653697567
electricity,h5278,highDemLowHydro,dem,2.744152581
electricity,h5279,highDemLowHydro,dem,2.81483535
electricity,h5280,highDemLowHydro,dem,2.809844069
electricity,h5281,highDemLowHydro,dem,2.665510283
electricity,h5282,highDemLowHydro,dem,2.554642428
electricity,h5283,highDemLowHydro,dem,2.315358583
electricity,h5284,highDemLowHydro,dem,1.977465402
electricity,h5285,highDemLowHydro,dem,1.838519224
electricity,h5286,highDemLowHydro,dem,1.761993131
electricity,h5287,highDemLowHydro,dem,1.745714721
electricity,h5288,highDemLowHydro,dem,1.738943935
electricity,h5289,highDemLowHydro,dem,1.782155702
electricity,h5290,highDemLowHydro,dem,1.916678537
electricity,h5291,highDemLowHydro,dem,2.076228712
electricity,h5292,highDemLowHydro,dem,2.302046843
electricity,h5293,highDemLowHydro,dem,2.476746952
electricity,h5294,highDemLowHydro,dem,2.633399763
electricity,h5295,highDemLowHydro,dem,2.610477313
electricity,h5296,highDemLowHydro,dem,2.574493614
electricity,h5297,highDemLowHydro,dem,2.578311463
electricity,h5298,highDemLowHydro,dem,2.578311463
electricity,h5299,highDemLowHydro,dem,2.587767843
electricity,h5300,highDemLowHydro,dem,2.614464635
electricity,h5301,highDemLowHydro,dem,2.732049913
electricity,h5302,highDemLowHydro,dem,2.782412229
electricity,h5303,highDemLowHydro,dem,2.85048088
electricity,h5304,highDemLowHydro,dem,2.813914658
electricity,h5305,highDemLowHydro,dem,2.654601567
electricity,h5306,highDemLowHydro,dem,2.540963524
electricity,h5307,highDemLowHydro,dem,2.312245999
electricity,h5308,highDemLowHydro,dem,1.962661832
electricity,h5309,highDemLowHydro,dem,1.832627123
electricity,h5310,highDemLowHydro,dem,1.744802851
electricity,h5311,highDemLowHydro,dem,1.747381565
electricity,h5312,highDemLowHydro,dem,1.712879436
electricity,h5313,highDemLowHydro,dem,1.752704325
electricity,h5314,highDemLowHydro,dem,1.762516984
electricity,h5315,highDemLowHydro,dem,1.808181896
electricity,h5316,highDemLowHydro,dem,1.920561403
electricity,h5317,highDemLowHydro,dem,2.060298709
electricity,h5318,highDemLowHydro,dem,2.245627433
electricity,h5319,highDemLowHydro,dem,2.198888413
electricity,h5320,highDemLowHydro,dem,2.184609519
electricity,h5321,highDemLowHydro,dem,2.175956038
electricity,h5322,highDemLowHydro,dem,2.130876197
electricity,h5323,highDemLowHydro,dem,2.140036781
electricity,h5324,highDemLowHydro,dem,2.14891867
electricity,h5325,highDemLowHydro,dem,2.364689
electricity,h5326,highDemLowHydro,dem,2.467745653
electricity,h5327,highDemLowHydro,dem,2.53917517
electricity,h5328,highDemLowHydro,dem,2.522537913
electricity,h5329,highDemLowHydro,dem,2.437330426
electricity,h5330,highDemLowHydro,dem,2.405854063
electricity,h5331,highDemLowHydro,dem,2.174077924
electricity,h5332,highDemLowHydro,dem,1.993523393
electricity,h5333,highDemLowHydro,dem,1.828906488
electricity,h5334,highDemLowHydro,dem,1.722208159
electricity,h5335,highDemLowHydro,dem,1.704792909
electricity,h5336,highDemLowHydro,dem,1.698212744
electricity,h5337,highDemLowHydro,dem,1.702226509
electricity,h5338,highDemLowHydro,dem,1.71198153
electricity,h5339,highDemLowHydro,dem,1.769251146
electricity,h5340,highDemLowHydro,dem,1.900268946
electricity,h5341,highDemLowHydro,dem,2.033372258
electricity,h5342,highDemLowHydro,dem,2.225367401
electricity,h5343,highDemLowHydro,dem,2.198269554
electricity,h5344,highDemLowHydro,dem,2.184609519
electricity,h5345,highDemLowHydro,dem,2.140706363
electricity,h5346,highDemLowHydro,dem,2.035522735
electricity,h5347,highDemLowHydro,dem,2.02096788
electricity,h5348,highDemLowHydro,dem,2.032450975
electricity,h5349,highDemLowHydro,dem,2.216860587
electricity,h5350,highDemLowHydro,dem,2.30854468
electricity,h5351,highDemLowHydro,dem,2.457462267
electricity,h5352,highDemLowHydro,dem,2.448372176
electricity,h5353,highDemLowHydro,dem,2.40217355
electricity,h5354,highDemLowHydro,dem,2.407121228
electricity,h5355,highDemLowHydro,dem,2.182135742
electricity,h5356,highDemLowHydro,dem,1.949171538
electricity,h5357,highDemLowHydro,dem,1.783956261
electricity,h5358,highDemLowHydro,dem,1.687540078
electricity,h5359,highDemLowHydro,dem,1.667775838
electricity,h5360,highDemLowHydro,dem,1.667775838
electricity,h5361,highDemLowHydro,dem,1.709927206
electricity,h5362,highDemLowHydro,dem,1.868303437
electricity,h5363,highDemLowHydro,dem,2.069315852
electricity,h5364,highDemLowHydro,dem,2.273853396
electricity,h5365,highDemLowHydro,dem,2.448759934
electricity,h5366,highDemLowHydro,dem,2.592442204
electricity,h5367,highDemLowHydro,dem,2.442963276
electricity,h5368,highDemLowHydro,dem,2.445695735
electricity,h5369,highDemLowHydro,dem,2.416985082
electricity,h5370,highDemLowHydro,dem,2.339646253
electricity,h5371,highDemLowHydro,dem,2.329191561
electricity,h5372,highDemLowHydro,dem,2.339646253
electricity,h5373,highDemLowHydro,dem,2.50707539
electricity,h5374,highDemLowHydro,dem,2.652936685
electricity,h5375,highDemLowHydro,dem,2.772487235
electricity,h5376,highDemLowHydro,dem,2.757731153
electricity,h5377,highDemLowHydro,dem,2.632241514
electricity,h5378,highDemLowHydro,dem,2.547114763
electricity,h5379,highDemLowHydro,dem,2.310569374
electricity,h5380,highDemLowHydro,dem,1.95113333
electricity,h5381,highDemLowHydro,dem,1.793465476
electricity,h5382,highDemLowHydro,dem,1.716796855
electricity,h5383,highDemLowHydro,dem,1.7269719
electricity,h5384,highDemLowHydro,dem,1.7269719
electricity,h5385,highDemLowHydro,dem,1.781002633
electricity,h5386,highDemLowHydro,dem,1.913394475
electricity,h5387,highDemLowHydro,dem,2.089972045
electricity,h5388,highDemLowHydro,dem,2.312586493
electricity,h5389,highDemLowHydro,dem,2.512310046
electricity,h5390,highDemLowHydro,dem,2.652391054
electricity,h5391,highDemLowHydro,dem,2.653600325
electricity,h5392,highDemLowHydro,dem,2.656810529
electricity,h5393,highDemLowHydro,dem,2.657261217
electricity,h5394,highDemLowHydro,dem,2.657261217
electricity,h5395,highDemLowHydro,dem,2.670154423
electricity,h5396,highDemLowHydro,dem,2.69946332
electricity,h5397,highDemLowHydro,dem,2.77791832
electricity,h5398,highDemLowHydro,dem,2.837627204
electricity,h5399,highDemLowHydro,dem,2.848606532
electricity,h5400,highDemLowHydro,dem,2.794208442
electricity,h5401,highDemLowHydro,dem,2.635086413
electricity,h5402,highDemLowHydro,dem,2.540963524
electricity,h5403,highDemLowHydro,dem,2.312511735
electricity,h5404,highDemLowHydro,dem,2.019338383
electricity,h5405,highDemLowHydro,dem,1.848084511
electricity,h5406,highDemLowHydro,dem,1.772203835
electricity,h5407,highDemLowHydro,dem,1.745688874
electricity,h5408,highDemLowHydro,dem,1.745688874
electricity,h5409,highDemLowHydro,dem,1.786002673
electricity,h5410,highDemLowHydro,dem,1.972340624
electricity,h5411,highDemLowHydro,dem,2.155943752
electricity,h5412,highDemLowHydro,dem,2.319049304
electricity,h5413,highDemLowHydro,dem,2.513584544
electricity,h5414,highDemLowHydro,dem,2.652391054
electricity,h5415,highDemLowHydro,dem,2.604887998
electricity,h5416,highDemLowHydro,dem,2.595155552
electricity,h5417,highDemLowHydro,dem,2.595416268
electricity,h5418,highDemLowHydro,dem,2.546507617
electricity,h5419,highDemLowHydro,dem,2.555944485
electricity,h5420,highDemLowHydro,dem,2.582586204
electricity,h5421,highDemLowHydro,dem,2.714536077
electricity,h5422,highDemLowHydro,dem,2.772487235
electricity,h5423,highDemLowHydro,dem,2.848609667
electricity,h5424,highDemLowHydro,dem,2.813914658
electricity,h5425,highDemLowHydro,dem,2.635086413
electricity,h5426,highDemLowHydro,dem,2.545385658
electricity,h5427,highDemLowHydro,dem,2.302270949
electricity,h5428,highDemLowHydro,dem,2.016022364
electricity,h5429,highDemLowHydro,dem,1.84706802
electricity,h5430,highDemLowHydro,dem,1.761967243
electricity,h5431,highDemLowHydro,dem,1.746456552
electricity,h5432,highDemLowHydro,dem,1.746456552
electricity,h5433,highDemLowHydro,dem,1.782768075
electricity,h5434,highDemLowHydro,dem,1.97563012
electricity,h5435,highDemLowHydro,dem,2.155943752
electricity,h5436,highDemLowHydro,dem,2.319049304
electricity,h5437,highDemLowHydro,dem,2.508227649
electricity,h5438,highDemLowHydro,dem,2.653677127
electricity,h5439,highDemLowHydro,dem,2.610477313
electricity,h5440,highDemLowHydro,dem,2.556912713
electricity,h5441,highDemLowHydro,dem,2.53760865
electricity,h5442,highDemLowHydro,dem,2.449481086
electricity,h5443,highDemLowHydro,dem,2.429448386
electricity,h5444,highDemLowHydro,dem,2.43852003
electricity,h5445,highDemLowHydro,dem,2.496189427
electricity,h5446,highDemLowHydro,dem,2.652936685
electricity,h5447,highDemLowHydro,dem,2.782412229
electricity,h5448,highDemLowHydro,dem,2.781259845
electricity,h5449,highDemLowHydro,dem,2.66709775
electricity,h5450,highDemLowHydro,dem,2.55805737
electricity,h5451,highDemLowHydro,dem,2.302927562
electricity,h5452,highDemLowHydro,dem,1.958454892
electricity,h5453,highDemLowHydro,dem,1.795016224
electricity,h5454,highDemLowHydro,dem,1.719501576
electricity,h5455,highDemLowHydro,dem,1.727216228
electricity,h5456,highDemLowHydro,dem,1.70328952
electricity,h5457,highDemLowHydro,dem,1.74374928
electricity,h5458,highDemLowHydro,dem,1.902727252
electricity,h5459,highDemLowHydro,dem,2.076228712
electricity,h5460,highDemLowHydro,dem,2.301344303
electricity,h5461,highDemLowHydro,dem,2.512310046
electricity,h5462,highDemLowHydro,dem,2.618126982
electricity,h5463,highDemLowHydro,dem,2.442963276
electricity,h5464,highDemLowHydro,dem,2.445695735
electricity,h5465,highDemLowHydro,dem,2.425127618
electricity,h5466,highDemLowHydro,dem,2.378577542
electricity,h5467,highDemLowHydro,dem,2.388524692
electricity,h5468,highDemLowHydro,dem,2.430370006
electricity,h5469,highDemLowHydro,dem,2.612797181
electricity,h5470,highDemLowHydro,dem,2.652936685
electricity,h5471,highDemLowHydro,dem,2.806378996
electricity,h5472,highDemLowHydro,dem,2.809844069
electricity,h5473,highDemLowHydro,dem,2.665510283
electricity,h5474,highDemLowHydro,dem,2.553582029
electricity,h5475,highDemLowHydro,dem,2.315358583
electricity,h5476,highDemLowHydro,dem,1.937081218
electricity,h5477,highDemLowHydro,dem,1.795014773
electricity,h5478,highDemLowHydro,dem,1.719594915
electricity,h5479,highDemLowHydro,dem,1.704792909
electricity,h5480,highDemLowHydro,dem,1.698212744
electricity,h5481,highDemLowHydro,dem,1.72542895
electricity,h5482,highDemLowHydro,dem,1.734446605
electricity,h5483,highDemLowHydro,dem,1.766201037
electricity,h5484,highDemLowHydro,dem,1.900268946
electricity,h5485,highDemLowHydro,dem,2.050883625
electricity,h5486,highDemLowHydro,dem,2.225367401
electricity,h5487,highDemLowHydro,dem,2.198888413
electricity,h5488,highDemLowHydro,dem,2.192183343
electricity,h5489,highDemLowHydro,dem,2.175956038
electricity,h5490,highDemLowHydro,dem,2.121015396
electricity,h5491,highDemLowHydro,dem,2.095885316
electricity,h5492,highDemLowHydro,dem,2.104736452
electricity,h5493,highDemLowHydro,dem,2.226794153
electricity,h5494,highDemLowHydro,dem,2.412654607
electricity,h5495,highDemLowHydro,dem,2.497405538
electricity,h5496,highDemLowHydro,dem,2.490239055
electricity,h5497,highDemLowHydro,dem,2.443298046
electricity,h5498,highDemLowHydro,dem,2.422695481
electricity,h5499,highDemLowHydro,dem,2.189478997
electricity,h5500,highDemLowHydro,dem,1.937081218
electricity,h5501,highDemLowHydro,dem,1.782895452
electricity,h5502,highDemLowHydro,dem,1.707812721
electricity,h5503,highDemLowHydro,dem,1.682569764
electricity,h5504,highDemLowHydro,dem,1.675760892
electricity,h5505,highDemLowHydro,dem,1.687615751
electricity,h5506,highDemLowHydro,dem,1.711019226
electricity,h5507,highDemLowHydro,dem,1.715363409
electricity,h5508,highDemLowHydro,dem,1.850455033
electricity,h5509,highDemLowHydro,dem,1.997199164
electricity,h5510,highDemLowHydro,dem,2.162755054
electricity,h5511,highDemLowHydro,dem,2.015462832
electricity,h5512,highDemLowHydro,dem,1.952191955
electricity,h5513,highDemLowHydro,dem,1.955245822
electricity,h5514,highDemLowHydro,dem,1.935142796
electricity,h5515,highDemLowHydro,dem,1.932795937
electricity,h5516,highDemLowHydro,dem,1.932795937
electricity,h5517,highDemLowHydro,dem,1.997449337
electricity,h5518,highDemLowHydro,dem,2.059026582
electricity,h5519,highDemLowHydro,dem,2.286666912
electricity,h5520,highDemLowHydro,dem,2.306327268
electricity,h5521,highDemLowHydro,dem,2.274048068
electricity,h5522,highDemLowHydro,dem,2.264739825
electricity,h5523,highDemLowHydro,dem,2.109674782
electricity,h5524,highDemLowHydro,dem,1.949171538
electricity,h5525,highDemLowHydro,dem,1.78456178
electricity,h5526,highDemLowHydro,dem,1.688026431
electricity,h5527,highDemLowHydro,dem,1.670834803
electricity,h5528,highDemLowHydro,dem,1.670834803
electricity,h5529,highDemLowHydro,dem,1.712590106
electricity,h5530,highDemLowHydro,dem,1.867213836
electricity,h5531,highDemLowHydro,dem,2.036242016
electricity,h5532,highDemLowHydro,dem,2.190680526
electricity,h5533,highDemLowHydro,dem,2.333771349
electricity,h5534,highDemLowHydro,dem,2.440594435
electricity,h5535,highDemLowHydro,dem,2.307106302
electricity,h5536,highDemLowHydro,dem,2.307106302
electricity,h5537,highDemLowHydro,dem,2.310855052
electricity,h5538,highDemLowHydro,dem,2.304262057
electricity,h5539,highDemLowHydro,dem,2.297988453
electricity,h5540,highDemLowHydro,dem,2.301492489
electricity,h5541,highDemLowHydro,dem,2.303594793
electricity,h5542,highDemLowHydro,dem,2.325621452
electricity,h5543,highDemLowHydro,dem,2.348978325
electricity,h5544,highDemLowHydro,dem,2.363883064
electricity,h5545,highDemLowHydro,dem,2.332449176
electricity,h5546,highDemLowHydro,dem,2.274075533
electricity,h5547,highDemLowHydro,dem,2.166383143
electricity,h5548,highDemLowHydro,dem,1.949171538
electricity,h5549,highDemLowHydro,dem,1.78456178
electricity,h5550,highDemLowHydro,dem,1.688026431
electricity,h5551,highDemLowHydro,dem,1.670834803
electricity,h5552,highDemLowHydro,dem,1.670834803
electricity,h5553,highDemLowHydro,dem,1.712590106
electricity,h5554,highDemLowHydro,dem,1.867213836
electricity,h5555,highDemLowHydro,dem,2.033718869
electricity,h5556,highDemLowHydro,dem,2.181500585
electricity,h5557,highDemLowHydro,dem,2.29903673
electricity,h5558,highDemLowHydro,dem,2.32786467
electricity,h5559,highDemLowHydro,dem,2.303379135
electricity,h5560,highDemLowHydro,dem,2.300515092
electricity,h5561,highDemLowHydro,dem,2.300403808
electricity,h5562,highDemLowHydro,dem,2.28873825
electricity,h5563,highDemLowHydro,dem,2.286324942
electricity,h5564,highDemLowHydro,dem,2.289826008
electricity,h5565,highDemLowHydro,dem,2.303594793
electricity,h5566,highDemLowHydro,dem,2.325621452
electricity,h5567,highDemLowHydro,dem,2.348978325
electricity,h5568,highDemLowHydro,dem,2.358231556
electricity,h5569,highDemLowHydro,dem,2.330146128
electricity,h5570,highDemLowHydro,dem,2.274800221
electricity,h5571,highDemLowHydro,dem,2.166383143
electricity,h5572,highDemLowHydro,dem,1.949171538
electricity,h5573,highDemLowHydro,dem,1.78456178
electricity,h5574,highDemLowHydro,dem,1.688026431
electricity,h5575,highDemLowHydro,dem,1.670834803
electricity,h5576,highDemLowHydro,dem,1.670834803
electricity,h5577,highDemLowHydro,dem,1.712590106
electricity,h5578,highDemLowHydro,dem,1.864726889
electricity,h5579,highDemLowHydro,dem,2.033718869
electricity,h5580,highDemLowHydro,dem,2.181500585
electricity,h5581,highDemLowHydro,dem,2.285231419
electricity,h5582,highDemLowHydro,dem,2.327255051
electricity,h5583,highDemLowHydro,dem,2.307106302
electricity,h5584,highDemLowHydro,dem,2.307106302
electricity,h5585,highDemLowHydro,dem,2.310855052
electricity,h5586,highDemLowHydro,dem,2.310855052
electricity,h5587,highDemLowHydro,dem,2.308437871
electricity,h5588,highDemLowHydro,dem,2.308437871
electricity,h5589,highDemLowHydro,dem,2.312000243
electricity,h5590,highDemLowHydro,dem,2.329926118
electricity,h5591,highDemLowHydro,dem,2.357464246
electricity,h5592,highDemLowHydro,dem,2.363883064
electricity,h5593,highDemLowHydro,dem,2.332449176
electricity,h5594,highDemLowHydro,dem,2.274075533
electricity,h5595,highDemLowHydro,dem,2.166383143
electricity,h5596,highDemLowHydro,dem,1.949171538
electricity,h5597,highDemLowHydro,dem,1.78456178
electricity,h5598,highDemLowHydro,dem,1.688026431
electricity,h5599,highDemLowHydro,dem,1.670834803
electricity,h5600,highDemLowHydro,dem,1.670834803
electricity,h5601,highDemLowHydro,dem,1.712590106
electricity,h5602,highDemLowHydro,dem,1.867213836
electricity,h5603,highDemLowHydro,dem,2.068893962
electricity,h5604,highDemLowHydro,dem,2.273853396
electricity,h5605,highDemLowHydro,dem,2.468469263
electricity,h5606,highDemLowHydro,dem,2.618126982
electricity,h5607,highDemLowHydro,dem,2.65065426
electricity,h5608,highDemLowHydro,dem,2.648481136
electricity,h5609,highDemLowHydro,dem,2.652317045
electricity,h5610,highDemLowHydro,dem,2.647412175
electricity,h5611,highDemLowHydro,dem,2.64954893
electricity,h5612,highDemLowHydro,dem,2.664027404
electricity,h5613,highDemLowHydro,dem,2.732049913
electricity,h5614,highDemLowHydro,dem,2.772487235
electricity,h5615,highDemLowHydro,dem,2.81483535
electricity,h5616,highDemLowHydro,dem,2.805049302
electricity,h5617,highDemLowHydro,dem,2.652555174
electricity,h5618,highDemLowHydro,dem,2.554241462
electricity,h5619,highDemLowHydro,dem,2.315358583
electricity,h5620,highDemLowHydro,dem,1.99163973
electricity,h5621,highDemLowHydro,dem,1.829162039
electricity,h5622,highDemLowHydro,dem,1.755211845
electricity,h5623,highDemLowHydro,dem,1.745714721
electricity,h5624,highDemLowHydro,dem,1.747994241
electricity,h5625,highDemLowHydro,dem,1.795537784
electricity,h5626,highDemLowHydro,dem,1.984300406
electricity,h5627,highDemLowHydro,dem,2.124773778
electricity,h5628,highDemLowHydro,dem,2.316939812
electricity,h5629,highDemLowHydro,dem,2.508227649
electricity,h5630,highDemLowHydro,dem,2.657473711
electricity,h5631,highDemLowHydro,dem,2.701452954
electricity,h5632,highDemLowHydro,dem,2.689204713
electricity,h5633,highDemLowHydro,dem,2.704181257
electricity,h5634,highDemLowHydro,dem,2.680631073
electricity,h5635,highDemLowHydro,dem,2.690148896
electricity,h5636,highDemLowHydro,dem,2.719494093
electricity,h5637,highDemLowHydro,dem,2.789464039
electricity,h5638,highDemLowHydro,dem,2.841558186
electricity,h5639,highDemLowHydro,dem,2.841558186
electricity,h5640,highDemLowHydro,dem,2.794208442
electricity,h5641,highDemLowHydro,dem,2.635086413
electricity,h5642,highDemLowHydro,dem,2.540963524
electricity,h5643,highDemLowHydro,dem,2.312511735
electricity,h5644,highDemLowHydro,dem,1.993523393
electricity,h5645,highDemLowHydro,dem,1.831546696
electricity,h5646,highDemLowHydro,dem,1.722208159
electricity,h5647,highDemLowHydro,dem,1.704792909
electricity,h5648,highDemLowHydro,dem,1.690354556
electricity,h5649,highDemLowHydro,dem,1.702226509
electricity,h5650,highDemLowHydro,dem,1.71198153
electricity,h5651,highDemLowHydro,dem,1.762674782
electricity,h5652,highDemLowHydro,dem,1.88533748
electricity,h5653,highDemLowHydro,dem,2.033372258
electricity,h5654,highDemLowHydro,dem,2.225367401
electricity,h5655,highDemLowHydro,dem,2.203233557
electricity,h5656,highDemLowHydro,dem,2.20850638
electricity,h5657,highDemLowHydro,dem,2.212227958
electricity,h5658,highDemLowHydro,dem,2.208152271
electricity,h5659,highDemLowHydro,dem,2.217367308
electricity,h5660,highDemLowHydro,dem,2.250274347
electricity,h5661,highDemLowHydro,dem,2.411122407
electricity,h5662,highDemLowHydro,dem,2.513215041
electricity,h5663,highDemLowHydro,dem,2.545803307
electricity,h5664,highDemLowHydro,dem,2.522537913
electricity,h5665,highDemLowHydro,dem,2.437330426
electricity,h5666,highDemLowHydro,dem,2.405854063
electricity,h5667,highDemLowHydro,dem,2.174077924
electricity,h5668,highDemLowHydro,dem,1.988329569
electricity,h5669,highDemLowHydro,dem,1.828906488
electricity,h5670,highDemLowHydro,dem,1.719594915
electricity,h5671,highDemLowHydro,dem,1.696929645
electricity,h5672,highDemLowHydro,dem,1.690354556
electricity,h5673,highDemLowHydro,dem,1.710093851
electricity,h5674,highDemLowHydro,dem,1.716823927
electricity,h5675,highDemLowHydro,dem,1.769251146
electricity,h5676,highDemLowHydro,dem,1.90127986
electricity,h5677,highDemLowHydro,dem,2.033372258
electricity,h5678,highDemLowHydro,dem,2.225367401
electricity,h5679,highDemLowHydro,dem,2.206808601
electricity,h5680,highDemLowHydro,dem,2.216658926
electricity,h5681,highDemLowHydro,dem,2.219162928
electricity,h5682,highDemLowHydro,dem,2.208152271
electricity,h5683,highDemLowHydro,dem,2.225525588
electricity,h5684,highDemLowHydro,dem,2.25722933
electricity,h5685,highDemLowHydro,dem,2.452649688
electricity,h5686,highDemLowHydro,dem,2.543582333
electricity,h5687,highDemLowHydro,dem,2.566587577
electricity,h5688,highDemLowHydro,dem,2.503776477
electricity,h5689,highDemLowHydro,dem,2.425857979
electricity,h5690,highDemLowHydro,dem,2.394406492
electricity,h5691,highDemLowHydro,dem,2.162793066
electricity,h5692,highDemLowHydro,dem,2.019338383
electricity,h5693,highDemLowHydro,dem,1.855009418
electricity,h5694,highDemLowHydro,dem,1.772203835
electricity,h5695,highDemLowHydro,dem,1.755909681
electricity,h5696,highDemLowHydro,dem,1.752792181
electricity,h5697,highDemLowHydro,dem,1.79585552
electricity,h5698,highDemLowHydro,dem,1.98462348
electricity,h5699,highDemLowHydro,dem,2.118247447
electricity,h5700,highDemLowHydro,dem,2.312586493
electricity,h5701,highDemLowHydro,dem,2.513584544
electricity,h5702,highDemLowHydro,dem,2.652905408
electricity,h5703,highDemLowHydro,dem,2.654040083
electricity,h5704,highDemLowHydro,dem,2.653424116
electricity,h5705,highDemLowHydro,dem,2.657261217
electricity,h5706,highDemLowHydro,dem,2.647412175
electricity,h5707,highDemLowHydro,dem,2.656910267
electricity,h5708,highDemLowHydro,dem,2.685053076
electricity,h5709,highDemLowHydro,dem,2.749388716
